file,id_tlink,id_pairs,role,type
ES100098.xml,9166,"[8515, 8441]",CONTAINS,EVENTTLINKLink
ES100098.xml,9412,"[8551, 8587]",BEFORE,EVENTTLINKLink
ES100098.xml,9415,"[8551, 8606]",BEFORE,EVENTTLINKLink
ES100098.xml,9418,"[8551, 8568]",BEFORE,EVENTTLINKLink
ES100098.xml,9426,"[8606, 8623]",BEFORE,EVENTTLINKLink
ES100098.xml,9432,"[8623, 8678]",ENDS-ON,EVENTTLINKLink
ES100098.xml,9435,"[8623, 8640]",CONTAINS,EVENTTLINKLink
ES100098.xml,9438,"[8623, 8659]",CONTAINS,EVENTTLINKLink
ES100098.xml,9446,"[8678, 8813]",BEFORE,EVENTTLINKLink
ES100098.xml,9449,"[8678, 8716]",BEFORE,EVENTTLINKLink
ES100098.xml,9452,"[8678, 8733]",BEFORE,EVENTTLINKLink
ES100098.xml,9172,"[8693, 8678]",ENDS-ON,EVENTTLINKLink
ES100098.xml,9178,"[8733, 8788]",CONTAINS,EVENTTLINKLink
ES100098.xml,9181,"[8733, 8769]",CONTAINS,EVENTTLINKLink
ES100098.xml,9184,"[8733, 8750]",CONTAINS,EVENTTLINKLink
ES100098.xml,9198,"[8830, 8813]",CONTAINS,EVENTTLINKLink
ES100098.xml,9204,"[8847, 8813]",CONTAINS,EVENTTLINKLink
ES100098.xml,9210,"[8864, 8813]",CONTAINS,EVENTTLINKLink
ES100098.xml,9216,"[8881, 8813]",CONTAINS,EVENTTLINKLink
ES100259.xml,6181,"[4715, 4805]",BEFORE,EVENTTLINKLink
ES100259.xml,6184,"[4715, 4700]",BEFORE,EVENTTLINKLink
ES100259.xml,5970,"[4730, 4775]",SIMULTANEOUS,EVENTTLINKLink
ES100259.xml,5973,"[4730, 4790]",CONTAINS,EVENTTLINKLink
ES100259.xml,5976,"[4730, 4745]",SIMULTANEOUS,EVENTTLINKLink
ES100259.xml,5979,"[4730, 4715]",CONTAINS,EVENTTLINKLink
ES100259.xml,5982,"[4730, 4760]",SIMULTANEOUS,EVENTTLINKLink
ES100259.xml,6191,"[4805, 4820]",BEGINS-ON,EVENTTLINKLink
ES100259.xml,6194,"[4805, 4850]",BEFORE,EVENTTLINKLink
ES100259.xml,5992,"[4835, 4805]",BEFORE,EVENTTLINKLink
ES100259.xml,6201,"[4850, 4895]",CONTAINS,EVENTTLINKLink
ES100259.xml,6204,"[4850, 4910]",BEFORE,EVENTTLINKLink
ES100259.xml,5998,"[4865, 4850]",CONTAINS,EVENTTLINKLink
ES100259.xml,6004,"[4895, 4880]",SIMULTANEOUS,EVENTTLINKLink
ES100259.xml,6211,"[4910, 4925]",CONTAINS,EVENTTLINKLink
ES100259.xml,6214,"[4910, 4985]",BEFORE,EVENTTLINKLink
ES100259.xml,6025,"[4925, 4970]",CONTAINS,EVENTTLINKLink
ES100259.xml,6028,"[4925, 4955]",CONTAINS,EVENTTLINKLink
ES100259.xml,6031,"[4925, 4940]",CONTAINS,EVENTTLINKLink
ES100259.xml,6221,"[4985, 5045]",BEFORE,EVENTTLINKLink
ES100259.xml,6224,"[4985, 5000]",CONTAINS,EVENTTLINKLink
ES100259.xml,6034,"[5015, 4985]",CONTAINS,EVENTTLINKLink
ES100259.xml,6040,"[5030, 5045]",BEFORE,EVENTTLINKLink
ES100259.xml,6231,"[5045, 5165]",BEFORE,EVENTTLINKLink
ES100259.xml,6234,"[5045, 5075]",CONTAINS,EVENTTLINKLink
ES100259.xml,6237,"[5045, 5060]",SIMULTANEOUS,EVENTTLINKLink
ES100259.xml,6046,"[5090, 5045]",CONTAINS,EVENTTLINKLink
ES100259.xml,6052,"[5105, 5045]",CONTAINS,EVENTTLINKLink
ES100259.xml,6058,"[5120, 5045]",CONTAINS,EVENTTLINKLink
ES100259.xml,6064,"[5135, 5045]",CONTAINS,EVENTTLINKLink
ES100259.xml,6070,"[5150, 5165]",BEFORE,EVENTTLINKLink
ES100259.xml,6245,"[5165, 5180]",CONTAINS,EVENTTLINKLink
ES100259.xml,6248,"[5165, 5210]",CONTAINS,EVENTTLINKLink
ES100259.xml,6251,"[5165, 5255]",BEFORE,EVENTTLINKLink
ES100259.xml,6076,"[5225, 5165]",CONTAINS,EVENTTLINKLink
ES100259.xml,6082,"[5240, 5255]",CONTAINS,EVENTTLINKLink
ES100259.xml,6259,"[5255, 5727]",BEFORE,EVENTTLINKLink
ES100259.xml,6262,"[5255, 5270]",BEFORE,EVENTTLINKLink
ES100259.xml,6088,"[5270, 5300]",CONTAINS,EVENTTLINKLink
ES100259.xml,6091,"[5270, 5285]",CONTAINS,EVENTTLINKLink
ES100259.xml,6094,"[5270, 5315]",CONTAINS,EVENTTLINKLink
ES100259.xml,6102,"[5330, 5315]",CONTAINS,EVENTTLINKLink
ES100259.xml,6271,"[5420, 5480]",BEFORE,EVENTTLINKLink
ES100259.xml,6274,"[5420, 5435]",SIMULTANEOUS,EVENTTLINKLink
ES100259.xml,6108,"[5450, 5420]",CONTAINS,EVENTTLINKLink
ES100259.xml,6114,"[5465, 5420]",CONTAINS,EVENTTLINKLink
ES100259.xml,6307,"[5480, 5495]",BEFORE,EVENTTLINKLink
ES100259.xml,6310,"[5480, 5600]",BEFORE,EVENTTLINKLink
ES100259.xml,6120,"[5495, 5510]",BEFORE,EVENTTLINKLink
ES100259.xml,6128,"[5510, 5525]",CONTAINS,EVENTTLINKLink
ES100259.xml,6134,"[5540, 5510]",CONTAINS,EVENTTLINKLink
ES100259.xml,6140,"[5555, 5510]",CONTAINS,EVENTTLINKLink
ES100259.xml,6169,"[6146, 5600]",BEFORE,EVENTTLINKLink
ES100259.xml,6175,"[5570, 5600]",BEFORE,EVENTTLINKLink
ES100259.xml,6163,"[5600, 5615]",BEFORE,EVENTTLINKLink
ES100112.xml,9419,"[7736, 7717]",CONTAINS,EVENTTLINKLink
ES100112.xml,9425,"[7753, 7717]",CONTAINS,EVENTTLINKLink
ES100112.xml,9431,"[7770, 7717]",CONTAINS,EVENTTLINKLink
ES100112.xml,9707,"[7787, 7804]",CONTAINS,EVENTTLINKLink
ES100112.xml,9710,"[7787, 7842]",CONTAINS,EVENTTLINKLink
ES100112.xml,9713,"[7787, 7503]",CONTAINS,EVENTTLINKLink
ES100112.xml,9716,"[7787, 7861]",CONTAINS,EVENTTLINKLink
ES100112.xml,9719,"[7787, 7823]",CONTAINS,EVENTTLINKLink
ES100112.xml,9722,"[7787, 7717]",CONTAINS,EVENTTLINKLink
ES100112.xml,9437,"[7973, 7956]",BEGINS-ON,EVENTTLINKLink
ES100112.xml,9765,"[7996, 8013]",BEFORE,EVENTTLINKLink
ES100112.xml,9771,"[8013, 8030]",CONTAINS,EVENTTLINKLink
ES100112.xml,9774,"[8013, 8066]",CONTAINS,EVENTTLINKLink
ES100112.xml,9449,"[8049, 8030]",CONTAINS,EVENTTLINKLink
ES100112.xml,9781,"[8066, 8083]",BEFORE,EVENTTLINKLink
ES100112.xml,9787,"[8083, 8172]",BEFORE,EVENTTLINKLink
ES100112.xml,9790,"[8083, 8153]",BEFORE,EVENTTLINKLink
ES100112.xml,9793,"[8083, 8117]",CONTAINS,EVENTTLINKLink
ES100112.xml,9796,"[8083, 8210]",BEFORE,EVENTTLINKLink
ES100112.xml,9799,"[8083, 8191]",BEFORE,EVENTTLINKLink
ES100112.xml,9455,"[8100, 8083]",CONTAINS,EVENTTLINKLink
ES100112.xml,9481,"[8136, 8083]",CONTAINS,EVENTTLINKLink
ES100112.xml,9809,"[8210, 8318]",BEFORE,EVENTTLINKLink
ES100112.xml,9487,"[8246, 8263]",CONTAINS,EVENTTLINKLink
ES100112.xml,9490,"[8246, 8210]",CONTAINS,EVENTTLINKLink
ES100112.xml,9493,"[8246, 8282]",CONTAINS,EVENTTLINKLink
ES100112.xml,9501,"[8282, 8299]",SIMULTANEOUS,EVENTTLINKLink
ES100112.xml,9815,"[8318, 8335]",SIMULTANEOUS,EVENTTLINKLink
ES100112.xml,9818,"[8318, 8496]",BEFORE,EVENTTLINKLink
ES100112.xml,9507,"[8373, 8318]",CONTAINS,EVENTTLINKLink
ES100112.xml,9513,"[8390, 8318]",CONTAINS,EVENTTLINKLink
ES100112.xml,9519,"[8426, 8318]",CONTAINS,EVENTTLINKLink
ES100112.xml,9525,"[8443, 8318]",CONTAINS,EVENTTLINKLink
ES100112.xml,9531,"[8479, 8460]",CONTAINS,EVENTTLINKLink
ES100112.xml,9825,"[8496, 8460]",BEFORE,EVENTTLINKLink
ES100112.xml,9828,"[8496, 8513]",CONTAINS,EVENTTLINKLink
ES100112.xml,9831,"[8496, 8532]",BEFORE,EVENTTLINKLink
ES100112.xml,9839,"[8532, 8602]",BEFORE,EVENTTLINKLink
ES100112.xml,9543,"[8549, 8532]",CONTAINS,EVENTTLINKLink
ES100112.xml,9549,"[8585, 8532]",CONTAINS,EVENTTLINKLink
ES100112.xml,9555,"[8621, 8602]",CONTAINS,EVENTTLINKLink
ES100112.xml,9558,"[8621, 8638]",SIMULTANEOUS,EVENTTLINKLink
ES100112.xml,9565,"[8657, 8602]",CONTAINS,EVENTTLINKLink
ES100112.xml,9845,"[8674, 8710]",OVERLAP,EVENTTLINKLink
ES100112.xml,9848,"[8674, 8602]",CONTAINS,EVENTTLINKLink
ES100112.xml,9851,"[8674, 8746]",BEFORE,EVENTTLINKLink
ES100112.xml,9854,"[8674, 8691]",OVERLAP,EVENTTLINKLink
ES100112.xml,9571,"[8729, 8746]",BEFORE,EVENTTLINKLink
ES100112.xml,9863,"[8746, 8782]",BEFORE,EVENTTLINKLink
ES100112.xml,9866,"[8746, 7654]",CONTAINS,EVENTTLINKLink
ES100112.xml,9873,"[8782, 8930]",BEFORE,EVENTTLINKLink
ES100112.xml,9876,"[8782, 8818]",CONTAINS,EVENTTLINKLink
ES100112.xml,9593,"[8837, 8854]",CONTAINS,EVENTTLINKLink
ES100112.xml,9596,"[8837, 8873]",CONTAINS,EVENTTLINKLink
ES100112.xml,9599,"[8837, 8911]",OVERLAP,EVENTTLINKLink
ES100112.xml,9602,"[8837, 8818]",CONTAINS,EVENTTLINKLink
ES100112.xml,9883,"[8930, 8983]",BEFORE,EVENTTLINKLink
ES100112.xml,9886,"[8930, 8947]",SIMULTANEOUS,EVENTTLINKLink
ES100112.xml,9611,"[8966, 8930]",CONTAINS,EVENTTLINKLink
ES100112.xml,9893,"[8983, 9055]",BEFORE,EVENTTLINKLink
ES100112.xml,9617,"[9019, 8983]",CONTAINS,EVENTTLINKLink
ES100112.xml,9899,"[9055, 9091]",OVERLAP,EVENTTLINKLink
ES100112.xml,9902,"[9055, 9165]",CONTAINS,EVENTTLINKLink
ES100112.xml,9905,"[9055, 9072]",OVERLAP,EVENTTLINKLink
ES100112.xml,9908,"[9055, 9110]",CONTAINS,EVENTTLINKLink
ES100112.xml,9633,"[9129, 9110]",CONTAINS,EVENTTLINKLink
ES100112.xml,9917,"[9165, 9237]",BEFORE,EVENTTLINKLink
ES100112.xml,9645,"[9201, 9165]",CONTAINS,EVENTTLINKLink
ES100112.xml,9648,"[9201, 9218]",OVERLAP,EVENTTLINKLink
ES100112.xml,9677,"[9237, 9309]",CONTAINS,EVENTTLINKLink
ES100112.xml,9680,"[9237, 9254]",CONTAINS,EVENTTLINKLink
ES100112.xml,9683,"[9237, 9290]",CONTAINS,EVENTTLINKLink
ES100112.xml,9686,"[9237, 9383]",BEFORE,EVENTTLINKLink
ES100112.xml,9655,"[9273, 9237]",CONTAINS,EVENTTLINKLink
ES100112.xml,9667,"[9347, 9309]",CONTAINS,EVENTTLINKLink
ES100112.xml,9670,"[9347, 9364]",SIMULTANEOUS,EVENTTLINKLink
ES100112.xml,9695,"[9383, 9400]",CONTAINS,EVENTTLINKLink
ES100310.xml,2015,"[1553, 1826]",CONTAINS,EVENTTLINKLink
ES100310.xml,2009,"[1568, 1826]",ENDS-ON,EVENTTLINKLink
ES100310.xml,2031,"[1628, 1643]",BEFORE,EVENTTLINKLink
ES100310.xml,2049,"[1658, 1753]",SIMULTANEOUS,EVENTTLINKLink
ES100310.xml,2052,"[1658, 1735]",CONTAINS,EVENTTLINKLink
ES100310.xml,2055,"[1658, 1768]",BEFORE,EVENTTLINKLink
ES100310.xml,2058,"[1658, 1673]",CONTAINS,EVENTTLINKLink
ES100310.xml,2061,"[1658, 1720]",CONTAINS,EVENTTLINKLink
ES100310.xml,2037,"[1673, 1688]",SIMULTANEOUS,EVENTTLINKLink
ES100310.xml,2043,"[1703, 1658]",CONTAINS,EVENTTLINKLink
ES100310.xml,2071,"[1768, 1783]",CONTAINS,EVENTTLINKLink
ES100304.xml,9213,"[7851, 7961]",BEFORE,EVENTTLINKLink
ES100304.xml,9063,"[7906, 7942]",SIMULTANEOUS,EVENTTLINKLink
ES100304.xml,9066,"[7906, 7851]",CONTAINS,EVENTTLINKLink
ES100304.xml,9069,"[7906, 7923]",SIMULTANEOUS,EVENTTLINKLink
ES100304.xml,9077,"[7980, 7997]",CONTAINS,EVENTTLINKLink
ES100304.xml,9080,"[7980, 7961]",BEFORE,EVENTTLINKLink
ES100304.xml,9083,"[7980, 8016]",CONTAINS,EVENTTLINKLink
ES100304.xml,9219,"[8035, 8052]",OVERLAP,EVENTTLINKLink
ES100304.xml,9222,"[8035, 7961]",CONTAINS,EVENTTLINKLink
ES100304.xml,9225,"[8035, 8071]",OVERLAP,EVENTTLINKLink
ES100304.xml,9233,"[8090, 8035]",CONTAINS,EVENTTLINKLink
ES100304.xml,9236,"[8090, 8185]",OVERLAP,EVENTTLINKLink
ES100304.xml,9239,"[8090, 8261]",CONTAINS,EVENTTLINKLink
ES100304.xml,9242,"[8090, 8204]",OVERLAP,EVENTTLINKLink
ES100304.xml,9245,"[8090, 8166]",OVERLAP,EVENTTLINKLink
ES100304.xml,9248,"[8090, 8147]",OVERLAP,EVENTTLINKLink
ES100304.xml,9251,"[8090, 8223]",OVERLAP,EVENTTLINKLink
ES100304.xml,9254,"[8090, 8242]",OVERLAP,EVENTTLINKLink
ES100304.xml,9257,"[8090, 8107]",CONTAINS,EVENTTLINKLink
ES100304.xml,9091,"[8124, 8107]",ENDS-ON,EVENTTLINKLink
ES100304.xml,9097,"[8280, 8261]",CONTAINS,EVENTTLINKLink
ES100304.xml,9103,"[8297, 8261]",CONTAINS,EVENTTLINKLink
ES100304.xml,9271,"[8320, 8375]",OVERLAP,EVENTTLINKLink
ES100304.xml,9274,"[8320, 8261]",CONTAINS,EVENTTLINKLink
ES100304.xml,9277,"[8320, 8337]",CONTAINS,EVENTTLINKLink
ES100304.xml,9280,"[8320, 8394]",CONTAINS,EVENTTLINKLink
ES100304.xml,9283,"[8320, 8356]",OVERLAP,EVENTTLINKLink
ES100304.xml,9293,"[8394, 8411]",SIMULTANEOUS,EVENTTLINKLink
ES100304.xml,9299,"[8411, 8447]",BEFORE,EVENTTLINKLink
ES100304.xml,9305,"[8447, 8483]",CONTAINS,EVENTTLINKLink
ES100304.xml,9308,"[8447, 8428]",CONTAINS,EVENTTLINKLink
ES100304.xml,9311,"[8447, 8464]",CONTAINS,EVENTTLINKLink
ES100304.xml,9319,"[8483, 8519]",CONTAINS,EVENTTLINKLink
ES100304.xml,9322,"[8483, 8538]",BEFORE,EVENTTLINKLink
ES100304.xml,9329,"[8538, 8606]",BEFORE,EVENTTLINKLink
ES100304.xml,9151,"[8555, 8538]",CONTAINS,EVENTTLINKLink
ES100304.xml,9157,"[8572, 8538]",CONTAINS,EVENTTLINKLink
ES100304.xml,9163,"[8589, 8606]",CONTAINS,EVENTTLINKLink
ES100304.xml,9341,"[8606, 8790]",BEFORE,EVENTTLINKLink
ES100304.xml,9344,"[8606, 8623]",BEFORE,EVENTTLINKLink
ES100304.xml,9347,"[8606, 8718]",SIMULTANEOUS,EVENTTLINKLink
ES100304.xml,9350,"[8606, 8737]",BEFORE,EVENTTLINKLink
ES100304.xml,9169,"[8756, 8737]",CONTAINS,EVENTTLINKLink
ES100304.xml,9353,"[8790, 8773]",BEGINS-ON,EVENTTLINKLink
ES100304.xml,9356,"[8790, 8864]",CONTAINS,EVENTTLINKLink
ES100304.xml,9359,"[8790, 8845]",CONTAINS,EVENTTLINKLink
ES100304.xml,9362,"[8790, 8826]",CONTAINS,EVENTTLINKLink
ES100304.xml,9371,"[8864, 8898]",SIMULTANEOUS,EVENTTLINKLink
ES100304.xml,9374,"[8864, 8917]",CONTAINS,EVENTTLINKLink
ES100304.xml,9181,"[8881, 8864]",CONTAINS,EVENTTLINKLink
ES100304.xml,9381,"[8917, 8953]",BEFORE,EVENTTLINKLink
ES100304.xml,9387,"[8953, 9008]",CONTAINS,EVENTTLINKLink
ES100304.xml,9390,"[8953, 9027]",BEFORE,EVENTTLINKLink
ES100304.xml,9203,"[9046, 9027]",CONTAINS,EVENTTLINKLink
ES100304.xml,9206,"[9046, 7840]",CONTAINS,EVENTTLINKLink
ES100447.xml,5566,"[4292, 4417]",CONTAINS,TIMEX3TimexLinkLink
ES100447.xml,5569,"[4292, 4453]",BEFORE,TIMEX3TimexLinkLink
ES100447.xml,5592,"[4308, 4317]",BEFORE,TIMEX3TimexLinkLink
ES100447.xml,5595,"[4308, 4540]",CONTAINS,TIMEX3TimexLinkLink
ES100447.xml,5428,"[4576, 4557]",CONTAINS,TIMEX3TimexLinkLink
ES100447.xml,5602,"[4317, 4585]",CONTAINS,TIMEX3TimexLinkLink
ES100447.xml,5605,"[4317, 4621]",CONTAINS,TIMEX3TimexLinkLink
ES100447.xml,5440,"[4340, 4604]",CONTAINS,TIMEX3TimexLinkLink
ES100447.xml,5534,"[4399, 5290]",CONTAINS,TIMEX3TimexLinkLink
ES100447.xml,5560,"[4408, 5385]",ENDS-ON,TIMEX3TimexLinkLink
ES100686.xml,1940,"[1742, 1490]",BEGINS-ON,TIMEX3TimexLinkLink
ES100686.xml,1943,"[1742, 1475]",BEGINS-ON,TIMEX3TimexLinkLink
ES100686.xml,1946,"[1742, 1505]",CONTAINS,TIMEX3TimexLinkLink
ES100686.xml,2017,"[1751, 1595]",CONTAINS,TIMEX3TimexLinkLink
ES100686.xml,2020,"[1751, 1769]",BEFORE,TIMEX3TimexLinkLink
ES100686.xml,1981,"[1769, 1673]",CONTAINS,TIMEX3TimexLinkLink
ES100686.xml,1984,"[1769, 1688]",CONTAINS,TIMEX3TimexLinkLink
ES100526.xml,5476,"[4537, 4546]",CONTAINS,TIMEX3TimexLinkLink
ES100526.xml,5488,"[4404, 4563]",BEGINS-ON,TIMEX3TimexLinkLink
ES100526.xml,5491,"[4404, 4582]",ENDS-ON,TIMEX3TimexLinkLink
ES100042.xml,8517,"[7077, 7323]",CONTAINS,TIMEX3TimexLinkLink
ES100042.xml,8520,"[7077, 7306]",ENDS-ON,TIMEX3TimexLinkLink
ES100042.xml,9213,"[7086, 7416]",CONTAINS,TIMEX3TimexLinkLink
ES100042.xml,9216,"[7086, 7473]",BEFORE,TIMEX3TimexLinkLink
ES100042.xml,9219,"[7086, 7435]",CONTAINS,TIMEX3TimexLinkLink
ES100042.xml,9222,"[7086, 7306]",ENDS-ON,TIMEX3TimexLinkLink
ES100042.xml,9225,"[7086, 7454]",CONTAINS,TIMEX3TimexLinkLink
ES100042.xml,8637,"[7095, 7619]",ENDS-ON,TIMEX3TimexLinkLink
ES100042.xml,8664,"[8649, 7727]",CONTAINS,TIMEX3TimexLinkLink
ES100042.xml,8667,"[8649, 7708]",ENDS-ON,TIMEX3TimexLinkLink
ES100042.xml,8821,"[8794, 8017]",CONTAINS,TIMEX3TimexLinkLink
ES100042.xml,8988,"[8931, 8358]",CONTAINS,TIMEX3TimexLinkLink
ES100042.xml,8994,"[7104, 8358]",CONTAINS,TIMEX3TimexLinkLink
ES100042.xml,9000,"[8973, 8375]",CONTAINS,TIMEX3TimexLinkLink
ES100042.xml,9003,"[8973, 8394]",CONTAINS,TIMEX3TimexLinkLink
ES100042.xml,9010,"[7113, 8413]",CONTAINS,TIMEX3TimexLinkLink
ES100042.xml,9013,"[7113, 7122]",ENDS-ON,TIMEX3TimexLinkLink
ES100042.xml,9020,"[7122, 8430]",ENDS-ON,TIMEX3TimexLinkLink
ES100042.xml,9147,"[9098, 7181]",CONTAINS,TIMEX3TimexLinkLink
ES100042.xml,9150,"[9098, 7219]",CONTAINS,TIMEX3TimexLinkLink
ES100042.xml,9153,"[9098, 7200]",CONTAINS,TIMEX3TimexLinkLink
ES100042.xml,9107,"[7153, 9098]",ENDS-ON,TIMEX3TimexLinkLink
ES100042.xml,9110,"[7153, 9058]",BEGINS-ON,TIMEX3TimexLinkLink
ES100650.xml,5380,"[4407, 4416]",CONTAINS,TIMEX3TimexLinkLink
ES100650.xml,5383,"[4407, 5062]",CONTAINS,TIMEX3TimexLinkLink
ES100650.xml,5390,"[4416, 5081]",CONTAINS,TIMEX3TimexLinkLink
ES100650.xml,5432,"[4325, 4431]",CONTAINS,TIMEX3TimexLinkLink
ES100650.xml,5435,"[4325, 4450]",ENDS-ON,TIMEX3TimexLinkLink
ES100320.xml,11021,"[8672, 8916]",BEGINS-ON,TIMEX3TimexLinkLink
ES100320.xml,11024,"[8672, 8897]",ENDS-ON,TIMEX3TimexLinkLink
ES100320.xml,11575,"[8654, 10016]",CONTAINS,TIMEX3TimexLinkLink
ES100320.xml,11578,"[8654, 10035]",CONTAINS,TIMEX3TimexLinkLink
ES100320.xml,11581,"[8654, 10073]",BEFORE,TIMEX3TimexLinkLink
ES100320.xml,11584,"[8654, 10054]",CONTAINS,TIMEX3TimexLinkLink
ES100320.xml,11299,"[8663, 10215]",CONTAINS,TIMEX3TimexLinkLink
ES100320.xml,11437,"[8871, 10996]",BEGINS-ON,TIMEX3TimexLinkLink
ES100320.xml,11440,"[8871, 10977]",ENDS-ON,TIMEX3TimexLinkLink
ES100280.xml,2347,"[2096, 1782]",CONTAINS,TIMEX3TimexLinkLink
ES100280.xml,2350,"[2096, 1797]",CONTAINS,TIMEX3TimexLinkLink
ES100280.xml,2353,"[2096, 1812]",ENDS-ON,TIMEX3TimexLinkLink
ES100280.xml,2379,"[2105, 1917]",BEFORE,TIMEX3TimexLinkLink
ES100280.xml,2382,"[2105, 1902]",CONTAINS,TIMEX3TimexLinkLink
ES100280.xml,2385,"[2105, 1887]",CONTAINS,TIMEX3TimexLinkLink
ES100280.xml,2327,"[2114, 2067]",CONTAINS,TIMEX3TimexLinkLink
ES100519.xml,10106,"[8067, 8076]",SIMULTANEOUS,TIMEX3TimexLinkLink
ES100519.xml,10109,"[8067, 8579]",CONTAINS,TIMEX3TimexLinkLink
ES100519.xml,10116,"[8076, 8615]",CONTAINS,TIMEX3TimexLinkLink
ES100519.xml,10119,"[8076, 8634]",CONTAINS,TIMEX3TimexLinkLink
ES100519.xml,10126,"[8085, 8653]",ENDS-ON,TIMEX3TimexLinkLink
ES100519.xml,10282,"[8094, 9250]",ENDS-ON,TIMEX3TimexLinkLink
ES100519.xml,10307,"[8103, 9322]",ENDS-ON,TIMEX3TimexLinkLink
ES100519.xml,10310,"[8103, 9303]",BEGINS-ON,TIMEX3TimexLinkLink
ES100519.xml,10615,"[8212, 9392]",CONTAINS,TIMEX3TimexLinkLink
ES100519.xml,10618,"[8212, 9599]",BEFORE,TIMEX3TimexLinkLink
ES100519.xml,10371,"[8112, 9580]",BEGINS-ON,TIMEX3TimexLinkLink
ES100519.xml,10374,"[8112, 9599]",ENDS-ON,TIMEX3TimexLinkLink
ES100519.xml,10411,"[8257, 9794]",ENDS-ON,TIMEX3TimexLinkLink
ES100519.xml,10414,"[8257, 9811]",BEGINS-ON,TIMEX3TimexLinkLink
ES100519.xml,10465,"[8278, 10061]",ENDS-ON,TIMEX3TimexLinkLink
ES100519.xml,10468,"[8278, 10042]",BEGINS-ON,TIMEX3TimexLinkLink
ES100727.xml,9025,"[7462, 8223]",CONTAINS,TIMEX3TimexLinkLink
ES100727.xml,9299,"[8894, 8786]",CONTAINS,TIMEX3TimexLinkLink
ES100727.xml,9302,"[8894, 8824]",BEFORE,TIMEX3TimexLinkLink
ES100727.xml,9305,"[8894, 8750]",CONTAINS,TIMEX3TimexLinkLink
ES100727.xml,9308,"[8894, 8805]",CONTAINS,TIMEX3TimexLinkLink
ES100727.xml,9089,"[7471, 7395]",BEGINS-ON,TIMEX3TimexLinkLink
ES100727.xml,9092,"[7471, 8824]",ENDS-ON,TIMEX3TimexLinkLink
ES100727.xml,9323,"[7495, 7572]",CONTAINS,TIMEX3TimexLinkLink
ES100727.xml,9119,"[7480, 7495]",ENDS-ON,TIMEX3TimexLinkLink
ES100848.xml,5590,"[4368, 4496]",CONTAINS,TIMEX3TimexLinkLink
ES100848.xml,5666,"[4377, 4810]",CONTAINS,TIMEX3TimexLinkLink
ES100848.xml,5712,"[4386, 5007]",CONTAINS,TIMEX3TimexLinkLink
ES100848.xml,5885,"[4439, 5554]",ENDS-ON,TIMEX3TimexLinkLink
ES100079.xml,9436,"[7407, 8747]",CONTAINS,TIMEX3TimexLinkLink
ES100079.xml,9489,"[9480, 8925]",ENDS-ON,TIMEX3TimexLinkLink
ES100079.xml,9556,"[7416, 9122]",CONTAINS,TIMEX3TimexLinkLink
ES100737.xml,5643,"[4550, 4782]",CONTAINS,TIMEX3TimexLinkLink
ES100737.xml,5649,"[4559, 4782]",ENDS-ON,TIMEX3TimexLinkLink
ES100737.xml,5652,"[4559, 4799]",CONTAINS,TIMEX3TimexLinkLink
ES100737.xml,5677,"[4631, 4818]",CONTAINS,TIMEX3TimexLinkLink
ES100737.xml,5857,"[4568, 5601]",BEGINS-ON,TIMEX3TimexLinkLink
ES100737.xml,5860,"[4568, 5582]",ENDS-ON,TIMEX3TimexLinkLink
ES100737.xml,5879,"[4682, 4663]",CONTAINS,TIMEX3TimexLinkLink
ES100737.xml,5882,"[4682, 4746]",CONTAINS,TIMEX3TimexLinkLink
ES100521.xml,10041,"[8021, 8308]",CONTAINS,TIMEX3TimexLinkLink
ES100521.xml,10047,"[8030, 8382]",CONTAINS,TIMEX3TimexLinkLink
ES100521.xml,10053,"[8039, 8471]",CONTAINS,TIMEX3TimexLinkLink
ES100521.xml,10059,"[8048, 8524]",CONTAINS,TIMEX3TimexLinkLink
ES100521.xml,10115,"[8057, 8888]",CONTAINS,TIMEX3TimexLinkLink
ES100521.xml,10164,"[8122, 9131]",CONTAINS,TIMEX3TimexLinkLink
ES100521.xml,10183,"[8066, 9201]",CONTAINS,TIMEX3TimexLinkLink
ES100521.xml,10189,"[8189, 9220]",CONTAINS,TIMEX3TimexLinkLink
ES100521.xml,10195,"[8075, 9239]",CONTAINS,TIMEX3TimexLinkLink
ES100521.xml,10215,"[8084, 9368]",CONTAINS,TIMEX3TimexLinkLink
ES100521.xml,10218,"[8084, 9385]",CONTAINS,TIMEX3TimexLinkLink
ES100521.xml,10262,"[8204, 9679]",ENDS-ON,TIMEX3TimexLinkLink
ES100521.xml,10265,"[8204, 9643]",BEGINS-ON,TIMEX3TimexLinkLink
ES100521.xml,10278,"[8104, 9825]",ENDS-ON,TIMEX3TimexLinkLink
ES100521.xml,10281,"[8104, 9842]",CONTAINS,TIMEX3TimexLinkLink
ES100521.xml,10288,"[8113, 9825]",ENDS-ON,TIMEX3TimexLinkLink
ES100521.xml,10291,"[8113, 9861]",BEGINS-ON,TIMEX3TimexLinkLink
ES100521.xml,10310,"[8280, 9931]",BEGINS-ON,TIMEX3TimexLinkLink
ES100521.xml,10313,"[8280, 9950]",ENDS-ON,TIMEX3TimexLinkLink
ES100284.xml,5405,"[4343, 4497]",BEFORE,TIMEX3TimexLinkLink
ES100284.xml,5408,"[4343, 4533]",CONTAINS,TIMEX3TimexLinkLink
ES100284.xml,5429,"[4352, 4361]",CONTAINS,TIMEX3TimexLinkLink
