file,id_sentence,id_tlink,pair,role,type
ES100715.xml,7086,-1,[7326 7341],-1,TIMEX3TimexLinkLink
ES100715.xml,7086,8978,[7341 7311],CONTAINS,EVENTTLINKLink
ES100715.xml,7086,-1,[7341 7326],-1,TIMEX3TimexLinkLink
ES100715.xml,7091,-1,[7356 7371],-1,TIMEX3TimexLinkLink
ES100715.xml,7091,-1,[7356 7386],-1,TIMEX3TimexLinkLink
ES100715.xml,7091,-1,[7356 7401],-1,TIMEX3TimexLinkLink
ES100715.xml,7091,-1,[7371 7356],-1,TIMEX3TimexLinkLink
ES100715.xml,7091,-1,[7371 7386],-1,TIMEX3TimexLinkLink
ES100715.xml,7091,-1,[7371 7401],-1,TIMEX3TimexLinkLink
ES100715.xml,7091,9280,[7386 7356],SIMULTANEOUS,EVENTTLINKLink
ES100715.xml,7091,9271,[7386 7371],SIMULTANEOUS,EVENTTLINKLink
ES100715.xml,7091,9277,[7386 7401],OVERLAP,EVENTTLINKLink
ES100715.xml,7091,-1,[7401 7356],-1,TIMEX3TimexLinkLink
ES100715.xml,7091,-1,[7401 7371],-1,TIMEX3TimexLinkLink
ES100715.xml,7091,-1,[7401 7386],-1,TIMEX3TimexLinkLink
ES100715.xml,7096,9293,[7416 7431],OVERLAP,EVENTTLINKLink
ES100715.xml,7096,-1,[7431 7416],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,9303,[7446 7461],BEFORE,EVENTTLINKLink
ES100715.xml,7101,-1,[7446 7476],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7446 7491],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7446 7506],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7446 7521],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7446 7536],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7446 7551],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7446 7566],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7461 7446],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,8984,[7461 7476],SIMULTANEOUS,EVENTTLINKLink
ES100715.xml,7101,8987,[7461 7491],CONTAINS,EVENTTLINKLink
ES100715.xml,7101,-1,[7461 7506],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7461 7521],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7461 7536],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7461 7551],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7461 7566],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7476 7446],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7476 7461],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7476 7491],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7476 7506],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7476 7521],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7476 7536],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7476 7551],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7476 7566],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7491 7446],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7491 7461],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7491 7476],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7491 7506],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7491 7521],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7491 7536],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7491 7551],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7491 7566],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7506 7446],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,8994,[7506 7461],CONTAINS,EVENTTLINKLink
ES100715.xml,7101,-1,[7506 7476],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7506 7491],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7506 7521],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7506 7536],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7506 7551],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7506 7566],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7521 7446],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,9000,[7521 7461],CONTAINS,EVENTTLINKLink
ES100715.xml,7101,-1,[7521 7476],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7521 7491],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7521 7506],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7521 7536],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7521 7551],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7521 7566],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7536 7446],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,9006,[7536 7461],CONTAINS,EVENTTLINKLink
ES100715.xml,7101,-1,[7536 7476],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7536 7491],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7536 7506],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7536 7521],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7536 7551],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7536 7566],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7551 7446],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,9012,[7551 7461],CONTAINS,EVENTTLINKLink
ES100715.xml,7101,-1,[7551 7476],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7551 7491],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7551 7506],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7551 7521],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7551 7536],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7551 7566],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7566 7446],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,9018,[7566 7461],CONTAINS,EVENTTLINKLink
ES100715.xml,7101,-1,[7566 7476],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7566 7491],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7566 7506],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7566 7521],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7566 7536],-1,TIMEX3TimexLinkLink
ES100715.xml,7101,-1,[7566 7551],-1,TIMEX3TimexLinkLink
ES100715.xml,7106,9310,[7581 7596],BEFORE,EVENTTLINKLink
ES100715.xml,7106,9313,[7581 7611],BEFORE,EVENTTLINKLink
ES100715.xml,7106,-1,[7581 7626],-1,TIMEX3TimexLinkLink
ES100715.xml,7106,-1,[7581 7641],-1,TIMEX3TimexLinkLink
ES100715.xml,7106,-1,[7596 7581],-1,TIMEX3TimexLinkLink
ES100715.xml,7106,-1,[7596 7611],-1,TIMEX3TimexLinkLink
ES100715.xml,7106,-1,[7596 7626],-1,TIMEX3TimexLinkLink
ES100715.xml,7106,-1,[7596 7641],-1,TIMEX3TimexLinkLink
ES100715.xml,7106,-1,[7611 7581],-1,TIMEX3TimexLinkLink
ES100715.xml,7106,-1,[7611 7596],-1,TIMEX3TimexLinkLink
ES100715.xml,7106,-1,[7611 7626],-1,TIMEX3TimexLinkLink
ES100715.xml,7106,-1,[7611 7641],-1,TIMEX3TimexLinkLink
ES100715.xml,7106,-1,[7626 7581],-1,TIMEX3TimexLinkLink
ES100715.xml,7106,-1,[7626 7596],-1,TIMEX3TimexLinkLink
ES100715.xml,7106,-1,[7626 7611],-1,TIMEX3TimexLinkLink
ES100715.xml,7106,-1,[7626 7641],-1,TIMEX3TimexLinkLink
ES100715.xml,7106,9024,[7641 7581],CONTAINS,EVENTTLINKLink
ES100715.xml,7106,-1,[7641 7596],-1,TIMEX3TimexLinkLink
ES100715.xml,7106,-1,[7641 7611],-1,TIMEX3TimexLinkLink
ES100715.xml,7106,-1,[7641 7626],-1,TIMEX3TimexLinkLink
ES100715.xml,7111,9324,[7656 7671],CONTAINS,EVENTTLINKLink
ES100715.xml,7111,-1,[7656 7686],-1,TIMEX3TimexLinkLink
ES100715.xml,7111,-1,[7671 7656],-1,TIMEX3TimexLinkLink
ES100715.xml,7111,-1,[7671 7686],-1,TIMEX3TimexLinkLink
ES100715.xml,7111,9030,[7686 7656],CONTAINS,EVENTTLINKLink
ES100715.xml,7111,-1,[7686 7671],-1,TIMEX3TimexLinkLink
ES100715.xml,7116,9036,[7701 7716],BEFORE,EVENTTLINKLink
ES100715.xml,7116,-1,[7701 7733],-1,TIMEX3TimexLinkLink
ES100715.xml,7116,-1,[7701 7748],-1,TIMEX3TimexLinkLink
ES100715.xml,7116,-1,[7716 7701],-1,TIMEX3TimexLinkLink
ES100715.xml,7116,-1,[7716 7733],-1,TIMEX3TimexLinkLink
ES100715.xml,7116,-1,[7716 7748],-1,TIMEX3TimexLinkLink
ES100715.xml,7116,-1,[7733 7701],-1,TIMEX3TimexLinkLink
ES100715.xml,7116,9042,[7733 7716],CONTAINS,EVENTTLINKLink
ES100715.xml,7116,-1,[7733 7748],-1,TIMEX3TimexLinkLink
ES100715.xml,7116,-1,[7748 7701],-1,TIMEX3TimexLinkLink
ES100715.xml,7116,9048,[7748 7716],CONTAINS,EVENTTLINKLink
ES100715.xml,7116,-1,[7748 7733],-1,TIMEX3TimexLinkLink
ES100715.xml,7121,9054,[7763 7778],BEFORE,EVENTTLINKLink
ES100715.xml,7121,-1,[7763 7793],-1,TIMEX3TimexLinkLink
ES100715.xml,7121,-1,[7763 7811],-1,TIMEX3TimexLinkLink
ES100715.xml,7121,-1,[7763 7826],-1,TIMEX3TimexLinkLink
ES100715.xml,7121,-1,[7778 7763],-1,TIMEX3TimexLinkLink
ES100715.xml,7121,9346,[7778 7793],BEFORE,EVENTTLINKLink
ES100715.xml,7121,-1,[7778 7811],-1,TIMEX3TimexLinkLink
ES100715.xml,7121,9340,[7778 7826],BEFORE,EVENTTLINKLink
ES100715.xml,7121,-1,[7793 7763],-1,TIMEX3TimexLinkLink
ES100715.xml,7121,-1,[7793 7778],-1,TIMEX3TimexLinkLink
ES100715.xml,7121,-1,[7793 7811],-1,TIMEX3TimexLinkLink
ES100715.xml,7121,-1,[7793 7826],-1,TIMEX3TimexLinkLink
ES100715.xml,7121,-1,[7811 7763],-1,TIMEX3TimexLinkLink
ES100715.xml,7121,9060,[7811 7778],CONTAINS,EVENTTLINKLink
ES100715.xml,7121,-1,[7811 7793],-1,TIMEX3TimexLinkLink
ES100715.xml,7121,-1,[7811 7826],-1,TIMEX3TimexLinkLink
ES100715.xml,7121,-1,[7826 7763],-1,TIMEX3TimexLinkLink
ES100715.xml,7121,-1,[7826 7778],-1,TIMEX3TimexLinkLink
ES100715.xml,7121,-1,[7826 7793],-1,TIMEX3TimexLinkLink
ES100715.xml,7121,-1,[7826 7811],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7841 7856],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7841 7871],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7841 7886],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7841 7901],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7841 7916],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7841 8771],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7841 8780],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7856 7841],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7856 7871],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7856 7886],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7856 7901],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7856 7916],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7856 8771],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7856 8780],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7871 7841],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7871 7856],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7871 7886],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7871 7901],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7871 7916],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7871 8771],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7871 8780],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7886 7841],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7886 7856],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7886 7871],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7886 7901],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7886 7916],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7886 8771],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7886 8780],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7901 7841],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7901 7856],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7901 7871],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7901 7886],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7901 7916],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7901 8771],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,9084,[7901 8780],CONTAINS,EVENTTLINKLink
ES100715.xml,7126,-1,[7916 7841],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7916 7856],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7916 7871],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7916 7886],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7916 7901],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7916 8771],-1,TIMEX3TimexLinkLink
ES100715.xml,7126,-1,[7916 8780],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,9090,[7931 7946],BEFORE,EVENTTLINKLink
ES100715.xml,7131,-1,[7931 7961],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7931 7976],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7931 7991],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7931 8006],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7931 8021],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7931 8036],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7931 8051],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7946 7931],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,9371,[7946 7961],CONTAINS,EVENTTLINKLink
ES100715.xml,7131,-1,[7946 7976],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7946 7991],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,9374,[7946 8006],CONTAINS,EVENTTLINKLink
ES100715.xml,7131,-1,[7946 8021],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7946 8036],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7946 8051],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7961 7931],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7961 7946],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7961 7976],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7961 7991],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7961 8006],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7961 8021],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7961 8036],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7961 8051],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7976 7931],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,9096,[7976 7946],CONTAINS,EVENTTLINKLink
ES100715.xml,7131,-1,[7976 7961],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7976 7991],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7976 8006],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7976 8021],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7976 8036],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7976 8051],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7991 7931],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,9102,[7991 7946],CONTAINS,EVENTTLINKLink
ES100715.xml,7131,-1,[7991 7961],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7991 7976],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7991 8006],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7991 8021],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7991 8036],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[7991 8051],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[8006 7931],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[8006 7946],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[8006 7961],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[8006 7976],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[8006 7991],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[8006 8021],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[8006 8036],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[8006 8051],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[8021 7931],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,9108,[8021 7946],CONTAINS,EVENTTLINKLink
ES100715.xml,7131,-1,[8021 7961],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[8021 7976],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[8021 7991],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[8021 8006],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[8021 8036],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[8021 8051],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[8036 7931],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,9120,[8036 7946],BEFORE,EVENTTLINKLink
ES100715.xml,7131,-1,[8036 7961],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[8036 7976],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[8036 7991],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[8036 8006],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[8036 8021],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[8036 8051],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[8051 7931],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,9114,[8051 7946],CONTAINS,EVENTTLINKLink
ES100715.xml,7131,-1,[8051 7961],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[8051 7976],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[8051 7991],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[8051 8006],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[8051 8021],-1,TIMEX3TimexLinkLink
ES100715.xml,7131,-1,[8051 8036],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8066 8081],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8066 8096],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8066 8111],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8066 8126],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8066 8789],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8066 8798],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8081 8066],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8081 8096],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8081 8111],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8081 8126],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8081 8789],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8081 8798],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8096 8066],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8096 8081],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8096 8111],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8096 8126],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8096 8789],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8096 8798],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8111 8066],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8111 8081],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8111 8096],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8111 8126],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8111 8789],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8111 8798],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8126 8066],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8126 8081],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8126 8096],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8126 8111],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8126 8789],-1,TIMEX3TimexLinkLink
ES100715.xml,7136,-1,[8126 8798],-1,TIMEX3TimexLinkLink
ES100715.xml,7141,9132,[8141 8156],ENDS-ON,EVENTTLINKLink
ES100715.xml,7141,-1,[8141 8171],-1,TIMEX3TimexLinkLink
ES100715.xml,7141,-1,[8156 8141],-1,TIMEX3TimexLinkLink
ES100715.xml,7141,9415,[8156 8171],SIMULTANEOUS,EVENTTLINKLink
ES100715.xml,7141,-1,[8171 8141],-1,TIMEX3TimexLinkLink
ES100715.xml,7141,-1,[8171 8156],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,9138,[8186 8201],BEFORE,EVENTTLINKLink
ES100715.xml,7146,-1,[8186 8216],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8186 8231],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8186 8246],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8186 8261],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8186 8276],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8186 8291],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8186 8306],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8201 8186],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,9144,[8201 8216],CONTAINS,EVENTTLINKLink
ES100715.xml,7146,-1,[8201 8231],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,9147,[8201 8246],CONTAINS,EVENTTLINKLink
ES100715.xml,7146,-1,[8201 8261],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8201 8276],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8201 8291],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8201 8306],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8216 8186],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8216 8201],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8216 8231],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8216 8246],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8216 8261],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8216 8276],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8216 8291],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8216 8306],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8231 8186],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,9154,[8231 8201],CONTAINS,EVENTTLINKLink
ES100715.xml,7146,-1,[8231 8216],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8231 8246],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8231 8261],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8231 8276],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8231 8291],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8231 8306],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8246 8186],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8246 8201],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8246 8216],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8246 8231],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8246 8261],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8246 8276],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8246 8291],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8246 8306],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8261 8186],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,9160,[8261 8201],CONTAINS,EVENTTLINKLink
ES100715.xml,7146,-1,[8261 8216],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8261 8231],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8261 8246],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8261 8276],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8261 8291],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8261 8306],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8276 8186],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,9166,[8276 8201],CONTAINS,EVENTTLINKLink
ES100715.xml,7146,-1,[8276 8216],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8276 8231],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8276 8246],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8276 8261],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8276 8291],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8276 8306],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8291 8186],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,9172,[8291 8201],CONTAINS,EVENTTLINKLink
ES100715.xml,7146,-1,[8291 8216],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8291 8231],-1,TIMEX3TimexLinkLink
ES100715.xml,7146,-1,[8291 8246],-1,TIMEX3TimexLinkLink
