file,id_sentence,sentence_begin,sentence_end,link,pairs_events
ES100896.xml,89,1499,1630,EVENTTLINKLink,"[['5859', '5447'], ['5859', '5466'], ['5447', '5859'], ['5447', '5466'], ['5466', '5859'], ['5466', '5447']]"
ES100896.xml,94,1631,1865,EVENTTLINKLink,"[['5485', '5502'], ['5485', '5521'], ['5485', '5540'], ['5485', '5559'], ['5485', '5578'], ['5485', '5595'], ['5485', '5614'], ['5485', '5631'], ['5485', '4547'], ['5502', '5485'], ['5502', '5521'], ['5502', '5540'], ['5502', '5559'], ['5502', '5578'], ['5502', '5595'], ['5502', '5614'], ['5502', '5631'], ['5502', '4547'], ['5521', '5485'], ['5521', '5502'], ['5521', '5540'], ['5521', '5559'], ['5521', '5578'], ['5521', '5595'], ['5521', '5614'], ['5521', '5631'], ['5521', '4547'], ['5540', '5485'], ['5540', '5502'], ['5540', '5521'], ['5540', '5559'], ['5540', '5578'], ['5540', '5595'], ['5540', '5614'], ['5540', '5631'], ['5540', '4547'], ['5559', '5485'], ['5559', '5502'], ['5559', '5521'], ['5559', '5540'], ['5559', '5578'], ['5559', '5595'], ['5559', '5614'], ['5559', '5631'], ['5559', '4547'], ['5578', '5485'], ['5578', '5502'], ['5578', '5521'], ['5578', '5540'], ['5578', '5559'], ['5578', '5595'], ['5578', '5614'], ['5578', '5631'], ['5578', '4547'], ['5595', '5485'], ['5595', '5502'], ['5595', '5521'], ['5595', '5540'], ['5595', '5559'], ['5595', '5578'], ['5595', '5614'], ['5595', '5631'], ['5595', '4547'], ['5614', '5485'], ['5614', '5502'], ['5614', '5521'], ['5614', '5540'], ['5614', '5559'], ['5614', '5578'], ['5614', '5595'], ['5614', '5631'], ['5614', '4547'], ['5631', '5485'], ['5631', '5502'], ['5631', '5521'], ['5631', '5540'], ['5631', '5559'], ['5631', '5578'], ['5631', '5595'], ['5631', '5614'], ['5631', '4547']]"
ES100064.xml,19,0,141,EVENTTLINKLink,"[['7941', '7960'], ['7941', '7977'], ['7941', '7994'], ['7941', '7629'], ['7960', '7941'], ['7960', '7977'], ['7960', '7994'], ['7960', '7629'], ['7977', '7941'], ['7977', '7960'], ['7977', '7994'], ['7977', '7629'], ['7994', '7941'], ['7994', '7960'], ['7994', '7977'], ['7994', '7629']]"
ES100064.xml,24,143,316,EVENTTLINKLink,"[['8011', '8028'], ['8011', '8047'], ['8011', '9690'], ['8011', '8066'], ['8011', '7638'], ['8011', '7647'], ['8011', '7656'], ['8028', '8011'], ['8028', '8047'], ['8028', '9690'], ['8028', '8066'], ['8028', '7638'], ['8028', '7647'], ['8028', '7656'], ['8047', '8011'], ['8047', '8028'], ['8047', '9690'], ['8047', '8066'], ['8047', '7638'], ['8047', '7647'], ['8047', '7656'], ['9690', '8011'], ['9690', '8028'], ['9690', '8047'], ['9690', '8066'], ['9690', '7638'], ['9690', '7647'], ['9690', '7656'], ['8066', '8011'], ['8066', '8028'], ['8066', '8047'], ['8066', '9690'], ['8066', '7638'], ['8066', '7647'], ['8066', '7656']]"
ES100064.xml,29,318,518,EVENTTLINKLink,"[['8085', '8102'], ['8085', '8121'], ['8085', '8140'], ['8085', '8159'], ['8085', '8178'], ['8085', '8197'], ['8085', '7665'], ['8102', '8085'], ['8102', '8121'], ['8102', '8140'], ['8102', '8159'], ['8102', '8178'], ['8102', '8197'], ['8102', '7665'], ['8121', '8085'], ['8121', '8102'], ['8121', '8140'], ['8121', '8159'], ['8121', '8178'], ['8121', '8197'], ['8121', '7665'], ['8140', '8085'], ['8140', '8102'], ['8140', '8121'], ['8140', '8159'], ['8140', '8178'], ['8140', '8197'], ['8140', '7665'], ['8159', '8085'], ['8159', '8102'], ['8159', '8121'], ['8159', '8140'], ['8159', '8178'], ['8159', '8197'], ['8159', '7665'], ['8178', '8085'], ['8178', '8102'], ['8178', '8121'], ['8178', '8140'], ['8178', '8159'], ['8178', '8197'], ['8178', '7665'], ['8197', '8085'], ['8197', '8102'], ['8197', '8121'], ['8197', '8140'], ['8197', '8159'], ['8197', '8178'], ['8197', '7665']]"
ES100064.xml,34,519,648,EVENTTLINKLink,"[['8214', '7683'], ['8214', '7692'], ['8214', '7703']]"
ES100064.xml,39,649,719,EVENTTLINKLink,"[['8231', '7674']]"
ES100064.xml,44,721,894,EVENTTLINKLink,"[['8250', '8269'], ['8250', '8286'], ['8250', '8303'], ['8250', '8322'], ['8250', '7712'], ['8269', '8250'], ['8269', '8286'], ['8269', '8303'], ['8269', '8322'], ['8269', '7712'], ['8286', '8250'], ['8286', '8269'], ['8286', '8303'], ['8286', '8322'], ['8286', '7712'], ['8303', '8250'], ['8303', '8269'], ['8303', '8286'], ['8303', '8322'], ['8303', '7712'], ['8322', '8250'], ['8322', '8269'], ['8322', '8286'], ['8322', '8303'], ['8322', '7712']]"
ES100064.xml,49,895,940,EVENTTLINKLink,"[['8379', '8341'], ['8379', '8360'], ['8341', '8379'], ['8341', '8360'], ['8360', '8379'], ['8360', '8341']]"
ES100064.xml,54,942,1159,EVENTTLINKLink,"[['8396', '8415'], ['8396', '8432'], ['8396', '8449'], ['8396', '8466'], ['8396', '8483'], ['8396', '8517'], ['8396', '8500'], ['8415', '8396'], ['8415', '8432'], ['8415', '8449'], ['8415', '8466'], ['8415', '8483'], ['8415', '8517'], ['8415', '8500'], ['8432', '8396'], ['8432', '8415'], ['8432', '8449'], ['8432', '8466'], ['8432', '8483'], ['8432', '8517'], ['8432', '8500'], ['8449', '8396'], ['8449', '8415'], ['8449', '8432'], ['8449', '8466'], ['8449', '8483'], ['8449', '8517'], ['8449', '8500'], ['8466', '8396'], ['8466', '8415'], ['8466', '8432'], ['8466', '8449'], ['8466', '8483'], ['8466', '8517'], ['8466', '8500'], ['8483', '8396'], ['8483', '8415'], ['8483', '8432'], ['8483', '8449'], ['8483', '8466'], ['8483', '8517'], ['8483', '8500'], ['8517', '8396'], ['8517', '8415'], ['8517', '8432'], ['8517', '8449'], ['8517', '8466'], ['8517', '8483'], ['8517', '8500'], ['8500', '8396'], ['8500', '8415'], ['8500', '8432'], ['8500', '8449'], ['8500', '8466'], ['8500', '8483'], ['8500', '8517']]"
ES100064.xml,59,1160,1316,EVENTTLINKLink,"[['8534', '8551'], ['8551', '8534']]"
ES100064.xml,64,1318,1435,EVENTTLINKLink,"[['8570', '8587'], ['8570', '8606'], ['8570', '8625'], ['8587', '8570'], ['8587', '8606'], ['8587', '8625'], ['8606', '8570'], ['8606', '8587'], ['8606', '8625'], ['8625', '8570'], ['8625', '8587'], ['8625', '8606']]"
ES100064.xml,69,1437,1782,EVENTTLINKLink,"[['8644', '8661'], ['8644', '8680'], ['8644', '8699'], ['8644', '8716'], ['8644', '8733'], ['8644', '8752'], ['8644', '8771'], ['8644', '8788'], ['8661', '8644'], ['8661', '8680'], ['8661', '8699'], ['8661', '8716'], ['8661', '8733'], ['8661', '8752'], ['8661', '8771'], ['8661', '8788'], ['8680', '8644'], ['8680', '8661'], ['8680', '8699'], ['8680', '8716'], ['8680', '8733'], ['8680', '8752'], ['8680', '8771'], ['8680', '8788'], ['8699', '8644'], ['8699', '8661'], ['8699', '8680'], ['8699', '8716'], ['8699', '8733'], ['8699', '8752'], ['8699', '8771'], ['8699', '8788'], ['8716', '8644'], ['8716', '8661'], ['8716', '8680'], ['8716', '8699'], ['8716', '8733'], ['8716', '8752'], ['8716', '8771'], ['8716', '8788'], ['8733', '8644'], ['8733', '8661'], ['8733', '8680'], ['8733', '8699'], ['8733', '8716'], ['8733', '8752'], ['8733', '8771'], ['8733', '8788'], ['8752', '8644'], ['8752', '8661'], ['8752', '8680'], ['8752', '8699'], ['8752', '8716'], ['8752', '8733'], ['8752', '8771'], ['8752', '8788'], ['8771', '8644'], ['8771', '8661'], ['8771', '8680'], ['8771', '8699'], ['8771', '8716'], ['8771', '8733'], ['8771', '8752'], ['8771', '8788'], ['8788', '8644'], ['8788', '8661'], ['8788', '8680'], ['8788', '8699'], ['8788', '8716'], ['8788', '8733'], ['8788', '8752'], ['8788', '8771']]"
ES100064.xml,74,1783,1867,EVENTTLINKLink,"[['8807', '8824'], ['8824', '8807']]"
ES100064.xml,79,1868,1982,EVENTTLINKLink,"[['8843', '8860'], ['8843', '8879'], ['8843', '8898'], ['8860', '8843'], ['8860', '8879'], ['8860', '8898'], ['8879', '8843'], ['8879', '8860'], ['8879', '8898'], ['8898', '8843'], ['8898', '8860'], ['8898', '8879']]"
ES100064.xml,84,1983,2268,EVENTTLINKLink,"[['8917', '8934'], ['8917', '8953'], ['8917', '8972'], ['8917', '8991'], ['8917', '9010'], ['8917', '9027'], ['8934', '8917'], ['8934', '8953'], ['8934', '8972'], ['8934', '8991'], ['8934', '9010'], ['8934', '9027'], ['8953', '8917'], ['8953', '8934'], ['8953', '8972'], ['8953', '8991'], ['8953', '9010'], ['8953', '9027'], ['8972', '8917'], ['8972', '8934'], ['8972', '8953'], ['8972', '8991'], ['8972', '9010'], ['8972', '9027'], ['8991', '8917'], ['8991', '8934'], ['8991', '8953'], ['8991', '8972'], ['8991', '9010'], ['8991', '9027'], ['9010', '8917'], ['9010', '8934'], ['9010', '8953'], ['9010', '8972'], ['9010', '8991'], ['9010', '9027'], ['9027', '8917'], ['9027', '8934'], ['9027', '8953'], ['9027', '8972'], ['9027', '8991'], ['9027', '9010']]"
ES100064.xml,94,2316,2479,EVENTTLINKLink,"[['9046', '9063'], ['9046', '9080'], ['9046', '9099'], ['9046', '9116'], ['9046', '9133'], ['9063', '9046'], ['9063', '9080'], ['9063', '9099'], ['9063', '9116'], ['9063', '9133'], ['9080', '9046'], ['9080', '9063'], ['9080', '9099'], ['9080', '9116'], ['9080', '9133'], ['9099', '9046'], ['9099', '9063'], ['9099', '9080'], ['9099', '9116'], ['9099', '9133'], ['9116', '9046'], ['9116', '9063'], ['9116', '9080'], ['9116', '9099'], ['9116', '9133'], ['9133', '9046'], ['9133', '9063'], ['9133', '9080'], ['9133', '9099'], ['9133', '9116']]"
ES100064.xml,99,2481,2663,EVENTTLINKLink,"[['9150', '9167'], ['9150', '9184'], ['9167', '9150'], ['9167', '9184'], ['9184', '9150'], ['9184', '9167']]"
ES100064.xml,104,2665,2723,EVENTTLINKLink,"[['9201', '9218'], ['9201', '9237'], ['9218', '9201'], ['9218', '9237'], ['9237', '9201'], ['9237', '9218']]"
ES100064.xml,109,2724,2799,EVENTTLINKLink,"[['9256', '9273'], ['9256', '9292'], ['9256', '9309'], ['9256', '9324'], ['9273', '9256'], ['9273', '9292'], ['9273', '9309'], ['9273', '9324'], ['9292', '9256'], ['9292', '9273'], ['9292', '9309'], ['9292', '9324'], ['9309', '9256'], ['9309', '9273'], ['9309', '9292'], ['9309', '9324'], ['9324', '9256'], ['9324', '9273'], ['9324', '9292'], ['9324', '9309']]"
ES100064.xml,114,2800,2907,EVENTTLINKLink,"[['9347', '9364'], ['9347', '9381'], ['9347', '7721'], ['9347', '7730'], ['9364', '9347'], ['9364', '9381'], ['9364', '7721'], ['9364', '7730'], ['9381', '9347'], ['9381', '9364'], ['9381', '7721'], ['9381', '7730']]"
ES100064.xml,119,2908,2968,EVENTTLINKLink,"[['9400', '9417'], ['9400', '7918'], ['9417', '9400'], ['9417', '7918']]"
ES100064.xml,124,2970,3091,EVENTTLINKLink,"[['9434', '9453'], ['9434', '7741'], ['9453', '9434'], ['9453', '7741']]"
ES100064.xml,129,3092,3157,EVENTTLINKLink,"[['9470', '9487'], ['9487', '9470']]"
ES100064.xml,134,3158,3206,EVENTTLINKLink,"[['9504', '9559'], ['9504', '9521'], ['9559', '9504'], ['9559', '9521'], ['9521', '9504'], ['9521', '9559']]"
ES100064.xml,139,3207,3290,EVENTTLINKLink,"[['9540', '9576'], ['9540', '9595'], ['9540', '7750'], ['9576', '9540'], ['9576', '9595'], ['9576', '7750'], ['9595', '9540'], ['9595', '9576'], ['9595', '7750']]"
ES100064.xml,144,3291,3382,EVENTTLINKLink,"[['9614', '9631'], ['9614', '7768'], ['9614', '7759'], ['9631', '9614'], ['9631', '7768'], ['9631', '7759']]"
ES100273.xml,19,0,204,EVENTTLINKLink,"[['2147', '2164'], ['2147', '2183'], ['2147', '2202'], ['2147', '2221'], ['2147', '2238'], ['2147', '2257'], ['2147', '2274'], ['2147', '2291'], ['2147', '2123'], ['2164', '2147'], ['2164', '2183'], ['2164', '2202'], ['2164', '2221'], ['2164', '2238'], ['2164', '2257'], ['2164', '2274'], ['2164', '2291'], ['2164', '2123'], ['2183', '2147'], ['2183', '2164'], ['2183', '2202'], ['2183', '2221'], ['2183', '2238'], ['2183', '2257'], ['2183', '2274'], ['2183', '2291'], ['2183', '2123'], ['2202', '2147'], ['2202', '2164'], ['2202', '2183'], ['2202', '2221'], ['2202', '2238'], ['2202', '2257'], ['2202', '2274'], ['2202', '2291'], ['2202', '2123'], ['2221', '2147'], ['2221', '2164'], ['2221', '2183'], ['2221', '2202'], ['2221', '2238'], ['2221', '2257'], ['2221', '2274'], ['2221', '2291'], ['2221', '2123'], ['2238', '2147'], ['2238', '2164'], ['2238', '2183'], ['2238', '2202'], ['2238', '2221'], ['2238', '2257'], ['2238', '2274'], ['2238', '2291'], ['2238', '2123'], ['2257', '2147'], ['2257', '2164'], ['2257', '2183'], ['2257', '2202'], ['2257', '2221'], ['2257', '2238'], ['2257', '2274'], ['2257', '2291'], ['2257', '2123'], ['2274', '2147'], ['2274', '2164'], ['2274', '2183'], ['2274', '2202'], ['2274', '2221'], ['2274', '2238'], ['2274', '2257'], ['2274', '2291'], ['2274', '2123'], ['2291', '2147'], ['2291', '2164'], ['2291', '2183'], ['2291', '2202'], ['2291', '2221'], ['2291', '2238'], ['2291', '2257'], ['2291', '2274'], ['2291', '2123']]"
ES100273.xml,24,205,282,EVENTTLINKLink,"[['2308', '2325'], ['2308', '2344'], ['2325', '2308'], ['2325', '2344'], ['2344', '2308'], ['2344', '2325']]"
ES100273.xml,29,284,507,EVENTTLINKLink,"[['2363', '2380'], ['2363', '2399'], ['2363', '2416'], ['2363', '2435'], ['2363', '2452'], ['2363', '2471'], ['2363', '2490'], ['2380', '2363'], ['2380', '2399'], ['2380', '2416'], ['2380', '2435'], ['2380', '2452'], ['2380', '2471'], ['2380', '2490'], ['2399', '2363'], ['2399', '2380'], ['2399', '2416'], ['2399', '2435'], ['2399', '2452'], ['2399', '2471'], ['2399', '2490'], ['2416', '2363'], ['2416', '2380'], ['2416', '2399'], ['2416', '2435'], ['2416', '2452'], ['2416', '2471'], ['2416', '2490'], ['2435', '2363'], ['2435', '2380'], ['2435', '2399'], ['2435', '2416'], ['2435', '2452'], ['2435', '2471'], ['2435', '2490'], ['2452', '2363'], ['2452', '2380'], ['2452', '2399'], ['2452', '2416'], ['2452', '2435'], ['2452', '2471'], ['2452', '2490'], ['2471', '2363'], ['2471', '2380'], ['2471', '2399'], ['2471', '2416'], ['2471', '2435'], ['2471', '2452'], ['2471', '2490'], ['2490', '2363'], ['2490', '2380'], ['2490', '2399'], ['2490', '2416'], ['2490', '2435'], ['2490', '2452'], ['2490', '2471']]"
ES100273.xml,34,509,652,EVENTTLINKLink,"[['2507', '2524'], ['2507', '2541'], ['2507', '2558'], ['2507', '2575'], ['2507', '2592'], ['2524', '2507'], ['2524', '2541'], ['2524', '2558'], ['2524', '2575'], ['2524', '2592'], ['2541', '2507'], ['2541', '2524'], ['2541', '2558'], ['2541', '2575'], ['2541', '2592'], ['2558', '2507'], ['2558', '2524'], ['2558', '2541'], ['2558', '2575'], ['2558', '2592'], ['2575', '2507'], ['2575', '2524'], ['2575', '2541'], ['2575', '2558'], ['2575', '2592'], ['2592', '2507'], ['2592', '2524'], ['2592', '2541'], ['2592', '2558'], ['2592', '2575']]"
ES100273.xml,39,653,786,EVENTTLINKLink,"[['2611', '2628'], ['2611', '2645'], ['2611', '2662'], ['2628', '2611'], ['2628', '2645'], ['2628', '2662'], ['2645', '2611'], ['2645', '2628'], ['2645', '2662'], ['2662', '2611'], ['2662', '2628'], ['2662', '2645']]"
ES100273.xml,44,787,898,EVENTTLINKLink,"[['2681', '2698'], ['2681', '2717'], ['2698', '2681'], ['2698', '2717'], ['2717', '2681'], ['2717', '2698']]"
ES100924.xml,19,0,202,EVENTTLINKLink,"[['2112', '2131'], ['2112', '2148'], ['2112', '2165'], ['2112', '2182'], ['2112', '2084'], ['2131', '2112'], ['2131', '2148'], ['2131', '2165'], ['2131', '2182'], ['2131', '2084'], ['2148', '2112'], ['2148', '2131'], ['2148', '2165'], ['2148', '2182'], ['2148', '2084'], ['2165', '2112'], ['2165', '2131'], ['2165', '2148'], ['2165', '2182'], ['2165', '2084'], ['2182', '2112'], ['2182', '2131'], ['2182', '2148'], ['2182', '2165'], ['2182', '2084']]"
ES100924.xml,24,204,413,EVENTTLINKLink,"[['2201', '2218'], ['2201', '2235'], ['2218', '2201'], ['2218', '2235'], ['2235', '2201'], ['2235', '2218']]"
ES100924.xml,29,414,476,EVENTTLINKLink,"[['2254', '2271'], ['2254', '2290'], ['2271', '2254'], ['2271', '2290'], ['2290', '2254'], ['2290', '2271']]"
ES100924.xml,34,477,622,EVENTTLINKLink,"[['2309', '2326'], ['2309', '2343'], ['2309', '2362'], ['2326', '2309'], ['2326', '2343'], ['2326', '2362'], ['2343', '2309'], ['2343', '2326'], ['2343', '2362'], ['2362', '2309'], ['2362', '2326'], ['2362', '2343']]"
ES100924.xml,39,623,862,EVENTTLINKLink,"[['2379', '2396'], ['2379', '2413'], ['2379', '2430'], ['2379', '2447'], ['2379', '2466'], ['2396', '2379'], ['2396', '2413'], ['2396', '2430'], ['2396', '2447'], ['2396', '2466'], ['2413', '2379'], ['2413', '2396'], ['2413', '2430'], ['2413', '2447'], ['2413', '2466'], ['2430', '2379'], ['2430', '2396'], ['2430', '2413'], ['2430', '2447'], ['2430', '2466'], ['2447', '2379'], ['2447', '2396'], ['2447', '2413'], ['2447', '2430'], ['2447', '2466'], ['2466', '2379'], ['2466', '2396'], ['2466', '2413'], ['2466', '2430'], ['2466', '2447']]"
ES100924.xml,44,863,953,EVENTTLINKLink,"[['2485', '2504'], ['2485', '2521'], ['2504', '2485'], ['2504', '2521'], ['2521', '2485'], ['2521', '2504']]"
ES100688.xml,19,0,384,EVENTTLINKLink,"[['4698', '4717'], ['4698', '4734'], ['4698', '4751'], ['4698', '4768'], ['4698', '4785'], ['4698', '4804'], ['4698', '4613'], ['4717', '4698'], ['4717', '4734'], ['4717', '4751'], ['4717', '4768'], ['4717', '4785'], ['4717', '4804'], ['4717', '4613'], ['4734', '4698'], ['4734', '4717'], ['4734', '4751'], ['4734', '4768'], ['4734', '4785'], ['4734', '4804'], ['4734', '4613'], ['4751', '4698'], ['4751', '4717'], ['4751', '4734'], ['4751', '4768'], ['4751', '4785'], ['4751', '4804'], ['4751', '4613'], ['4768', '4698'], ['4768', '4717'], ['4768', '4734'], ['4768', '4751'], ['4768', '4785'], ['4768', '4804'], ['4768', '4613'], ['4785', '4698'], ['4785', '4717'], ['4785', '4734'], ['4785', '4751'], ['4785', '4768'], ['4785', '4804'], ['4785', '4613'], ['4804', '4698'], ['4804', '4717'], ['4804', '4734'], ['4804', '4751'], ['4804', '4768'], ['4804', '4785'], ['4804', '4613']]"
ES100688.xml,24,386,580,EVENTTLINKLink,"[['4823', '4840'], ['4823', '4857'], ['4823', '4876'], ['4823', '4895'], ['4823', '4646'], ['4823', '4622'], ['4840', '4823'], ['4840', '4857'], ['4840', '4876'], ['4840', '4895'], ['4840', '4646'], ['4840', '4622'], ['4857', '4823'], ['4857', '4840'], ['4857', '4876'], ['4857', '4895'], ['4857', '4646'], ['4857', '4622'], ['4876', '4823'], ['4876', '4840'], ['4876', '4857'], ['4876', '4895'], ['4876', '4646'], ['4876', '4622'], ['4895', '4823'], ['4895', '4840'], ['4895', '4857'], ['4895', '4876'], ['4895', '4646'], ['4895', '4622']]"
ES100688.xml,29,581,765,EVENTTLINKLink,"[['4914', '4931'], ['4914', '4950'], ['4914', '4969'], ['4931', '4914'], ['4931', '4950'], ['4931', '4969'], ['4950', '4914'], ['4950', '4931'], ['4950', '4969'], ['4969', '4914'], ['4969', '4931'], ['4969', '4950']]"
ES100688.xml,34,767,922,EVENTTLINKLink,"[['4988', '5005'], ['4988', '5024'], ['4988', '5041'], ['4988', '5058'], ['4988', '5075'], ['4988', '5092'], ['5005', '4988'], ['5005', '5024'], ['5005', '5041'], ['5005', '5058'], ['5005', '5075'], ['5005', '5092'], ['5024', '4988'], ['5024', '5005'], ['5024', '5041'], ['5024', '5058'], ['5024', '5075'], ['5024', '5092'], ['5041', '4988'], ['5041', '5005'], ['5041', '5024'], ['5041', '5058'], ['5041', '5075'], ['5041', '5092'], ['5058', '4988'], ['5058', '5005'], ['5058', '5024'], ['5058', '5041'], ['5058', '5075'], ['5058', '5092'], ['5075', '4988'], ['5075', '5005'], ['5075', '5024'], ['5075', '5041'], ['5075', '5058'], ['5075', '5092'], ['5092', '4988'], ['5092', '5005'], ['5092', '5024'], ['5092', '5041'], ['5092', '5058'], ['5092', '5075']]"
ES100688.xml,39,923,1066,EVENTTLINKLink,"[['5109', '5126'], ['5109', '5145'], ['5126', '5109'], ['5126', '5145'], ['5145', '5109'], ['5145', '5126']]"
ES100688.xml,44,1068,1319,EVENTTLINKLink,"[['5164', '5198'], ['5164', '5181'], ['5164', '5217'], ['5164', '5236'], ['5164', '5253'], ['5198', '5164'], ['5198', '5181'], ['5198', '5217'], ['5198', '5236'], ['5198', '5253'], ['5181', '5164'], ['5181', '5198'], ['5181', '5217'], ['5181', '5236'], ['5181', '5253'], ['5217', '5164'], ['5217', '5198'], ['5217', '5181'], ['5217', '5236'], ['5217', '5253'], ['5236', '5164'], ['5236', '5198'], ['5236', '5181'], ['5236', '5217'], ['5236', '5253'], ['5253', '5164'], ['5253', '5198'], ['5253', '5181'], ['5253', '5217'], ['5253', '5236']]"
ES100688.xml,49,1323,1581,EVENTTLINKLink,"[['5270', '5287'], ['5270', '5306'], ['5270', '5325'], ['5270', '4669'], ['5270', '4678'], ['5287', '5270'], ['5287', '5306'], ['5287', '5325'], ['5287', '4669'], ['5287', '4678'], ['5306', '5270'], ['5306', '5287'], ['5306', '5325'], ['5306', '4669'], ['5306', '4678'], ['5325', '5270'], ['5325', '5287'], ['5325', '5306'], ['5325', '4669'], ['5325', '4678']]"
ES100688.xml,54,1582,1813,EVENTTLINKLink,"[['5344', '5380'], ['5344', '5361'], ['5344', '5399'], ['5344', '5418'], ['5344', '5454'], ['5344', '5435'], ['5344', '4631'], ['5380', '5344'], ['5380', '5361'], ['5380', '5399'], ['5380', '5418'], ['5380', '5454'], ['5380', '5435'], ['5380', '4631'], ['5361', '5344'], ['5361', '5380'], ['5361', '5399'], ['5361', '5418'], ['5361', '5454'], ['5361', '5435'], ['5361', '4631'], ['5399', '5344'], ['5399', '5380'], ['5399', '5361'], ['5399', '5418'], ['5399', '5454'], ['5399', '5435'], ['5399', '4631'], ['5418', '5344'], ['5418', '5380'], ['5418', '5361'], ['5418', '5399'], ['5418', '5454'], ['5418', '5435'], ['5418', '4631'], ['5454', '5344'], ['5454', '5380'], ['5454', '5361'], ['5454', '5399'], ['5454', '5418'], ['5454', '5435'], ['5454', '4631'], ['5435', '5344'], ['5435', '5380'], ['5435', '5361'], ['5435', '5399'], ['5435', '5418'], ['5435', '5454'], ['5435', '4631']]"
ES100688.xml,59,1814,2021,EVENTTLINKLink,"[['5473', '5490'], ['5473', '5509'], ['5473', '5526'], ['5473', '5543'], ['5473', '5560'], ['5473', '4689'], ['5490', '5473'], ['5490', '5509'], ['5490', '5526'], ['5490', '5543'], ['5490', '5560'], ['5490', '4689'], ['5509', '5473'], ['5509', '5490'], ['5509', '5526'], ['5509', '5543'], ['5509', '5560'], ['5509', '4689'], ['5526', '5473'], ['5526', '5490'], ['5526', '5509'], ['5526', '5543'], ['5526', '5560'], ['5526', '4689'], ['5543', '5473'], ['5543', '5490'], ['5543', '5509'], ['5543', '5526'], ['5543', '5560'], ['5543', '4689'], ['5560', '5473'], ['5560', '5490'], ['5560', '5509'], ['5560', '5526'], ['5560', '5543'], ['5560', '4689']]"
ES100663.xml,19,0,128,EVENTTLINKLink,"[['5171', '5190'], ['5171', '5207'], ['5171', '5224'], ['5171', '5241'], ['5190', '5171'], ['5190', '5207'], ['5190', '5224'], ['5190', '5241'], ['5207', '5171'], ['5207', '5190'], ['5207', '5224'], ['5207', '5241'], ['5224', '5171'], ['5224', '5190'], ['5224', '5207'], ['5224', '5241'], ['5241', '5171'], ['5241', '5190'], ['5241', '5207'], ['5241', '5224']]"
ES100663.xml,24,129,505,EVENTTLINKLink,"[['5258', '5275'], ['5258', '5292'], ['5258', '5400'], ['5258', '5309'], ['5258', '5328'], ['5258', '6468'], ['5258', '5347'], ['5258', '5381'], ['5258', '5364'], ['5258', '5419'], ['5258', '5438'], ['5258', '5044'], ['5275', '5258'], ['5275', '5292'], ['5275', '5400'], ['5275', '5309'], ['5275', '5328'], ['5275', '6468'], ['5275', '5347'], ['5275', '5381'], ['5275', '5364'], ['5275', '5419'], ['5275', '5438'], ['5275', '5044'], ['5292', '5258'], ['5292', '5275'], ['5292', '5400'], ['5292', '5309'], ['5292', '5328'], ['5292', '6468'], ['5292', '5347'], ['5292', '5381'], ['5292', '5364'], ['5292', '5419'], ['5292', '5438'], ['5292', '5044'], ['5400', '5258'], ['5400', '5275'], ['5400', '5292'], ['5400', '5309'], ['5400', '5328'], ['5400', '6468'], ['5400', '5347'], ['5400', '5381'], ['5400', '5364'], ['5400', '5419'], ['5400', '5438'], ['5400', '5044'], ['5309', '5258'], ['5309', '5275'], ['5309', '5292'], ['5309', '5400'], ['5309', '5328'], ['5309', '6468'], ['5309', '5347'], ['5309', '5381'], ['5309', '5364'], ['5309', '5419'], ['5309', '5438'], ['5309', '5044'], ['5328', '5258'], ['5328', '5275'], ['5328', '5292'], ['5328', '5400'], ['5328', '5309'], ['5328', '6468'], ['5328', '5347'], ['5328', '5381'], ['5328', '5364'], ['5328', '5419'], ['5328', '5438'], ['5328', '5044'], ['6468', '5258'], ['6468', '5275'], ['6468', '5292'], ['6468', '5400'], ['6468', '5309'], ['6468', '5328'], ['6468', '5347'], ['6468', '5381'], ['6468', '5364'], ['6468', '5419'], ['6468', '5438'], ['6468', '5044'], ['5347', '5258'], ['5347', '5275'], ['5347', '5292'], ['5347', '5400'], ['5347', '5309'], ['5347', '5328'], ['5347', '6468'], ['5347', '5381'], ['5347', '5364'], ['5347', '5419'], ['5347', '5438'], ['5347', '5044'], ['5381', '5258'], ['5381', '5275'], ['5381', '5292'], ['5381', '5400'], ['5381', '5309'], ['5381', '5328'], ['5381', '6468'], ['5381', '5347'], ['5381', '5364'], ['5381', '5419'], ['5381', '5438'], ['5381', '5044'], ['5364', '5258'], ['5364', '5275'], ['5364', '5292'], ['5364', '5400'], ['5364', '5309'], ['5364', '5328'], ['5364', '6468'], ['5364', '5347'], ['5364', '5381'], ['5364', '5419'], ['5364', '5438'], ['5364', '5044'], ['5419', '5258'], ['5419', '5275'], ['5419', '5292'], ['5419', '5400'], ['5419', '5309'], ['5419', '5328'], ['5419', '6468'], ['5419', '5347'], ['5419', '5381'], ['5419', '5364'], ['5419', '5438'], ['5419', '5044'], ['5438', '5258'], ['5438', '5275'], ['5438', '5292'], ['5438', '5400'], ['5438', '5309'], ['5438', '5328'], ['5438', '6468'], ['5438', '5347'], ['5438', '5381'], ['5438', '5364'], ['5438', '5419'], ['5438', '5044']]"
