,file,string,begin,end,type
2356,ES100423.xml,vítrea bilateral,1103,1119,B-Estructura_Corporal
2357,ES100423.xml,ocular,1186,1192,B-Estructura_Corporal
2358,ES100423.xml,ojo derecho,1292,1303,B-Estructura_Corporal
2359,ES100423.xml,OD,1305,1307,B-Estructura_Corporal
2361,ES100423.xml,hialoides posterior,1448,1467,B-Estructura_Corporal
2362,ES100423.xml,cavidad vítrea,1513,1527,B-Estructura_Corporal
2363,ES100423.xml,ojo izquierdo,1570,1583,B-Estructura_Corporal
2364,ES100423.xml,OI,1585,1587,B-Estructura_Corporal
2366,ES100423.xml,OD,1666,1668,B-Estructura_Corporal
2367,ES100423.xml,OI,1681,1683,B-Estructura_Corporal
2369,ES100423.xml,OI,1765,1767,B-Estructura_Corporal
2372,ES100423.xml,progresiva,1896,1906,B-Calificador
2373,ES100423.xml,ocular,1936,1942,B-Estructura_Corporal
2377,ES100642.xml,vitamina B,271,281,B-Grp_Medicamento
2378,ES100642.xml,gastroyeyunal,356,369,B-Estructura_Corporal
2379,ES100642.xml,cutánea,422,429,B-Estructura_Corporal
2380,ES100642.xml,tiamina,495,502,B-Grp_Medicamento
2387,ES100642.xml,tiamina,749,756,B-Grp_Medicamento
2389,ES100631.xml,coluria,143,150,B-Grp_Enfermedad
2393,ES100631.xml,hipergammaglobulinemia,521,524,B-Grp_Enfermedad
2394,ES100631.xml,SMA,700,701,B-Grp_Enfermedad
2395,ES100631.xml,F-actina,716,717,B-Grp_Medicamento
2396,ES100631.xml,bacterias,754,755,B-Calificador
2397,ES100631.xml,VHB,763,764,B-Grp_Enfermedad
2398,ES100631.xml,VHC,768,769,B-Grp_Enfermedad
2399,ES100631.xml,CMV,778,779,B-Grp_Enfermedad
2400,ES100631.xml,VEB,783,784,B-Grp_Enfermedad
2401,ES100631.xml,Borrelia,852,853,B-Grp_Enfermedad
2402,ES100631.xml,Leishmania,874,875,B-Grp_Enfermedad
2403,ES100631.xml,Rickettsias,888,889,B-Grp_Enfermedad
2404,ES100631.xml,Toxoplasma,900,901,B-Grp_Enfermedad
2406,ES100631.xml,dilatación,961,963,B-Grp_Enfermedad
2407,ES100631.xml,vía biliar,971,983,B-Estructura_Corporal
2408,ES100631.xml,extrahepática,987,1000,I-Estructura_Corporal
2409,ES100631.xml,páncreas aumentado,1029,1047,B-Grp_Enfermedad
2411,ES100631.xml,cabeza,1098,1104,B-Estructura_Corporal
2412,ES100631.xml,leve,1107,1111,B-Calificador
2414,ES100631.xml,conducto pancreático,1137,1157,B-Estructura_Corporal
2415,ES100631.xml,toracoabdominal,1166,1181,B-Estructura_Corporal
2416,ES100631.xml,páncreas aumentado,1201,1219,B-Estructura_Corporal
2417,ES100631.xml,peripancreático,1266,1281,B-Estructura_Corporal
2419,ES100631.xml,grasa peripancreática,1330,1351,B-Estructura_Corporal
2420,ES100631.xml,retroperitoneal,1364,1379,B-Estructura_Corporal
2421,ES100631.xml,iliaco bilateral,1436,1452,B-Estructura_Corporal
2422,ES100631.xml,estructuras vasculares,1486,1508,B-Estructura_Corporal
2428,ES100631.xml,colédoco distal,1765,1780,B-Estructura_Corporal
2434,ES100631.xml,vía biliar,2202,2212,B-Estructura_Corporal
2437,ES100631.xml,corticoides,2383,2394,B-Grp_Medicamento
2438,ES100631.xml,metilprednisolona,2396,2413,B-Grp_Medicamento
2439,ES100631.xml,percutáneo,2459,2469,B-Estructura_Corporal
2440,ES100631.xml,abdominal,2653,2662,B-Estructura_Corporal
2442,ES100631.xml,aspecto pancreático,2770,2789,B-Estructura_Corporal
2443,ES100631.xml,fibrosis retroperitoneal,2811,2835,B-Grp_Enfermedad
2444,ES100631.xml,corticoides,2849,2860,B-Grp_Medicamento
2446,ES100631.xml,pancreatitis autoinmune,3103,3126,B-Grp_Enfermedad
2447,ES100631.xml,fibrosis retroperitoneal,3136,3160,B-Grp_Enfermedad
2456,ES100273.xml,humerocefálica izquierda,323,347,B-Estructura_Corporal
2461,ES100273.xml,Staphylococcus,624,638,B-Grp_Enfermedad
2462,ES100273.xml,aureus,645,651,B-Grp_Enfermedad
2464,ES100273.xml,PEC,673,676,B-Estructura_Corporal
2465,ES100273.xml,aureus,755,761,I-Grp_Enfermedad
2466,ES100273.xml,Enterococcus faecalis,764,785,B-Grp_Enfermedad
2467,ES100273.xml,bacteriológicamente,878,897,B-Calificador
2469,ES100526.xml,engrosamiento,102,115,B-Grp_Enfermedad
2470,ES100526.xml,grasa,195,200,B-Estructura_Corporal
2475,ES100526.xml,grasa,734,739,B-Estructura_Corporal
2478,ES100526.xml,vasos linfáticos,957,973,B-Estructura_Corporal
2479,ES100526.xml,ganglios regionales,980,999,B-Estructura_Corporal
2480,ES100526.xml,tumoraciones,1084,1096,B-Grp_Enfermedad
2483,ES100526.xml,vesical,1192,1199,B-Estructura_Corporal
2484,ES100526.xml,uretra,1276,1282,B-Grp_Medicamento
2485,ES100526.xml,cuerpo esponjoso,1308,1324,B-Estructura_Corporal
2486,ES100526.xml,línea media ventral,1363,1382,B-Estructura_Corporal
2488,ES100526.xml,tumoraciones,1573,1585,B-Grp_Enfermedad
2491,ES100526.xml,grasa,1901,1906,B-Estructura_Corporal
2492,ES100526.xml,citoesteatonecrosis,1953,1972,B-Grp_Enfermedad
2495,ES100178.xml,renal,173,178,B-Estructura_Corporal
2496,ES100178.xml,riñón derecho de menor,198,220,B-Estructura_Corporal
2498,ES100178.xml,litiasis,264,272,B-Grp_Enfermedad
2499,ES100178.xml,cáliz inferior de riñón,284,307,B-Estructura_Corporal
2501,ES100178.xml,flanco derecho,404,418,B-Estructura_Corporal
2502,ES100178.xml,discreto,453,461,B-Calificador
2505,ES100178.xml,concentrados de hematíes,551,575,B-Grp_Medicamento
2506,ES100178.xml,hematoma,623,631,B-Grp_Enfermedad
2509,ES100775.xml,mano izquierda,185,199,B-Estructura_Corporal
2514,ES100775.xml,fiebre,393,399,B-Grp_Enfermedad
2517,ES100775.xml,rifampicina,547,558,B-Grp_Medicamento
2526,ES100042.xml,tracto urinario,399,414,B-Estructura_Corporal
2529,ES100042.xml,leucocituria,609,616,B-Grp_Enfermedad
2530,ES100042.xml,células uroteliales,740,751,B-Estructura_Corporal
2531,ES100042.xml,atipias,764,767,B-Grp_Enfermedad
2532,ES100042.xml,leucocitos polimorfonucleares neutrófilos,778,818,B-Estructura_Corporal
2533,ES100042.xml,antibioteparia,858,861,B-Grp_Medicamento
2534,ES100042.xml,anticolinérgico,877,878,B-Grp_Medicamento
2535,ES100042.xml,tolterodina,895,896,B-Grp_Medicamento
2536,ES100042.xml,disuria,1009,1011,B-Grp_Enfermedad
2537,ES100042.xml,polaquiuria,1020,1021,B-Grp_Enfermedad
2542,ES100042.xml,tracto urinario superior,1332,1351,B-Estructura_Corporal
2544,ES100042.xml,discretamente,1550,1551,B-Calificador
2545,ES100042.xml,enrojecidas,1552,1565,B-Grp_Enfermedad
2546,ES100042.xml,edema,1600,1602,B-Grp_Enfermedad
2547,ES100042.xml,parte inferior de ambas caras laterales,1633,1664,B-Estructura_Corporal
2548,ES100042.xml,factores de riesgo para TBC,1730,1759,B-Grp_Enfermedad
2549,ES100042.xml,lesiones vesicales macroscópicamente,1942,1964,B-Grp_Enfermedad
2550,ES100042.xml,bacilo,2049,2053,B-Grp_Enfermedad
2551,ES100042.xml,lesiones,2117,2120,B-Grp_Enfermedad
2552,ES100042.xml,anestesia,2140,2144,B-Grp_Medicamento
2554,ES100042.xml,mucosa,2206,2208,B-Estructura_Corporal
2555,ES100042.xml,infiltrado inflamatorio crónico,2220,2254,B-Grp_Enfermedad
2557,ES100042.xml,células plasmáticas,2308,2318,B-Estructura_Corporal
2558,ES100042.xml,linfocitos,2331,2332,B-Estructura_Corporal
2560,ES100042.xml,células maduras,2534,2545,B-Grp_Enfermedad
2561,ES100042.xml,linfocitos,2554,2555,B-Estructura_Corporal
2562,ES100042.xml,células plasmáticas,2566,2575,B-Estructura_Corporal
2563,ES100042.xml,linfocitos,2603,2606,B-Estructura_Corporal
2564,ES100042.xml,corona,2628,2629,B-Grp_Medicamento
2566,ES100042.xml,ciprofloxacino,2867,2870,B-Grp_Medicamento
2567,ES100042.xml,prednisona,2924,2925,B-Grp_Medicamento
2568,ES100042.xml,digestiva,3070,3079,B-Estructura_Corporal
2569,ES100042.xml,omeprazol,3084,3093,B-Grp_Medicamento
2573,ES100634.xml,colon ascendente,150,166,B-Estructura_Corporal
2575,ES100634.xml,hepática,253,261,B-Estructura_Corporal
2577,ES100634.xml,metástasis hepáticas,582,602,B-Grp_Enfermedad
2579,ES100634.xml,distancia,686,695,B-Grp_Enfermedad
2580,ES100182.xml,vía pública,53,64,B-Estructura_Corporal
2582,ES100182.xml,extremidades superior e inferior derechas,109,150,B-Estructura_Corporal
2583,ES100182.xml,costales,153,161,B-Estructura_Corporal
2586,ES100182.xml,pelvis,318,324,B-Estructura_Corporal
2589,ES100182.xml,vejiga,414,420,B-Estructura_Corporal
2591,ES100182.xml,pared vesical anterior,626,648,B-Estructura_Corporal
2593,ES100182.xml,vejiga,710,716,B-Estructura_Corporal
2594,ES100182.xml,fragmento óseo,730,744,B-Grp_Enfermedad
2599,ES100214.xml,intravascular,186,199,B-Estructura_Corporal
2602,ES100214.xml,Streptococcus pyogenes,241,263,B-Grp_Enfermedad
2605,ES100214.xml,peritoneo,1269,1278,B-Estructura_Corporal
2606,ES100214.xml,hipertónica,1310,1321,B-Grp_Enfermedad
2607,ES100214.xml,renal,1631,1636,B-Estructura_Corporal
2609,ES100214.xml,catéter peritoneal,1827,1845,B-Estructura_Corporal
2612,ES100778.xml,insulina,90,98,B-Grp_Medicamento
2617,ES100778.xml,rodilla,231,238,B-Estructura_Corporal
2618,ES100778.xml,L3-L4,395,397,B-Estructura_Corporal
2620,ES100778.xml,fentanilo,693,702,B-Grp_Medicamento
2621,ES100778.xml,morfina,972,979,B-Grp_Medicamento
2622,ES100778.xml,metamizol,992,1001,B-Grp_Medicamento
2627,ES100778.xml,morfina,1300,1307,B-Grp_Medicamento
2628,ES100778.xml,metamizol,1320,1329,B-Grp_Medicamento
2632,ES100064.xml,ocular,119,125,B-Estructura_Corporal
2639,ES100064.xml,flutamida,584,593,B-Grp_Medicamento
2641,ES100064.xml,labio superior,807,821,B-Estructura_Corporal
2643,ES100064.xml,ocular,887,893,B-Estructura_Corporal
2645,ES100064.xml,ocular,933,939,B-Estructura_Corporal
2647,ES100064.xml,ojo,1077,1080,B-Estructura_Corporal
2650,ES100064.xml,VI pares izquierdos,1139,1158,B-Estructura_Corporal
2651,ES100064.xml,mitad derecha,1218,1231,B-Estructura_Corporal
2652,ES100064.xml,cara,1238,1242,B-Estructura_Corporal
2653,ES100064.xml,neurológica motora,1278,1296,B-Estructura_Corporal
2654,ES100064.xml,cerebral,1452,1460,B-Estructura_Corporal
2657,ES100064.xml,músculo recto superior,1643,1665,B-Estructura_Corporal
2659,ES100064.xml,seno frontal izquierdo,1705,1727,B-Estructura_Corporal
2663,ES100064.xml,grasa,1890,1895,B-Estructura_Corporal
2664,ES100064.xml,grasa extraconal superior,1902,1927,B-Estructura_Corporal
2668,ES100064.xml,seno maxilar derecho,2032,2052,B-Estructura_Corporal
2670,ES100064.xml,partes blandas,2100,2114,B-Estructura_Corporal
2671,ES100064.xml,órbita derecha,2156,2170,B-Estructura_Corporal
2673,ES100064.xml,espacio extraconal inferior,2186,2213,B-Estructura_Corporal
2674,ES100064.xml,músculo recto inferior,2245,2267,B-Estructura_Corporal
2675,ES100064.xml,óseo,2402,2406,B-Estructura_Corporal
2678,ES100064.xml,adenocarcinoma prostático,2513,2538,B-Grp_Enfermedad
2679,ES100064.xml,seno maxilar derecho,2542,2562,B-Estructura_Corporal
2680,ES100064.xml,seno frontal izquierdo,2565,2587,B-Estructura_Corporal
2684,ES100064.xml,docetaxel,2843,2852,B-Grp_Medicamento
2686,ES100064.xml,docetaxel,3081,3090,B-Grp_Medicamento
2688,ES100064.xml,proptosis ocular izquierda,3130,3156,B-Grp_Enfermedad
2689,ES100064.xml,docetaxel,3359,3368,B-Grp_Medicamento
2690,ES100064.xml,prednisona,3371,3381,B-Grp_Medicamento
2694,ES100112.xml,flanco derecho,118,132,B-Estructura_Corporal
2695,ES100112.xml,cerebro vascular,196,212,B-Estructura_Corporal
2696,ES100112.xml,cerebral media,233,247,B-Estructura_Corporal
2699,ES100112.xml,dicumarínicos,365,378,B-Grp_Medicamento
2700,ES100112.xml,amiodarona,388,398,B-Grp_Medicamento
2705,ES100112.xml,flanco,549,555,B-Estructura_Corporal
2706,ES100112.xml,fosa renal derecha,558,576,B-Estructura_Corporal
2707,ES100112.xml,hemiabdomen derecho,649,668,B-Estructura_Corporal
2710,ES100112.xml,normocrómica,772,784,B-Calificador
2712,ES100112.xml,abdominal,911,920,B-Estructura_Corporal
2716,ES100112.xml,cuerpo,1114,1120,B-Estructura_Corporal
2718,ES100112.xml,riñón derecho,1201,1214,B-Estructura_Corporal
2720,ES100112.xml,músculo psoas,1246,1259,B-Estructura_Corporal
2724,ES100112.xml,arteria renal,1452,1465,B-Estructura_Corporal
2725,ES100112.xml,gran,1547,1551,B-Calificador
2727,ES100112.xml,dependiente,1565,1576,B-Grp_Enfermedad
2728,ES100112.xml,riñón derecho,1581,1594,B-Estructura_Corporal
2729,ES100112.xml,músculo psoas,1613,1626,B-Estructura_Corporal
2731,ES100112.xml,grasa perirrenal,1734,1750,B-Estructura_Corporal
2733,ES100112.xml,venoso,1794,1800,B-Estructura_Corporal
2735,ES100112.xml,tipo sarcomatoide grado 4,1878,1903,B-Calificador
2738,ES100112.xml,venoso,1999,2005,B-Estructura_Corporal
2739,ES100112.xml,pT3 G3 N0 M0,2007,2019,B-Grp_Enfermedad
2741,ES100112.xml,heterogéneas,2244,2256,B-Grp_Enfermedad
2742,ES100112.xml,espacio retroperitoneal,2260,2283,B-Estructura_Corporal
2743,ES100112.xml,músculo psoas,2309,2322,B-Estructura_Corporal
2745,ES100112.xml,colon ascendente,2399,2415,B-Estructura_Corporal
2746,ES100112.xml,músculo psoas,2459,2472,B-Estructura_Corporal
2748,ES100112.xml,ósea,2611,2615,B-Estructura_Corporal
2749,ES100112.xml,cuerpo,2619,2625,B-Estructura_Corporal
2754,ES100112.xml,gran,2884,2888,B-Calificador
2756,ES100112.xml,intenso componente hemorrágico,2915,2945,B-Calificador
2758,ES100112.xml,tumoración quística hemorrágica,3044,3075,B-Grp_Enfermedad
2759,ES100112.xml,lóbulo,3089,3095,B-Estructura_Corporal
2760,ES100112.xml,hígado,3108,3114,B-Estructura_Corporal
2762,ES100112.xml,fusocelular de alto grado,3185,3210,B-Grp_Enfermedad
2763,ES100112.xml,quística,3225,3233,B-Calificador
2764,ES100112.xml,recidiva,3250,3258,B-Grp_Enfermedad
2779,ES100519.xml,ambas piernas,461,474,B-Estructura_Corporal
2784,ES100519.xml,miembros inferiores,810,829,B-Estructura_Corporal
2789,ES100519.xml,lesiones,1009,1017,B-Grp_Enfermedad
2795,ES100519.xml,ambos miembros inferiores,1369,1394,B-Estructura_Corporal
2796,ES100519.xml,plano muscular,1401,1415,B-Estructura_Corporal
2798,ES100519.xml,infección,1524,1533,B-Grp_Enfermedad
2799,ES100519.xml,miembros inferiores,1541,1560,B-Estructura_Corporal
2801,ES100519.xml,miembro inferior izquierdo,1609,1635,B-Estructura_Corporal
2802,ES100519.xml,tejido,1856,1862,B-Estructura_Corporal
2803,ES100519.xml,desbridado,1863,1873,B-Grp_Enfermedad
2807,ES100519.xml,fascia,2004,2010,B-Estructura_Corporal
2808,ES100519.xml,vasos,2016,2021,B-Estructura_Corporal
2809,ES100519.xml,trombosados,2022,2033,B-Grp_Enfermedad
2810,ES100519.xml,piel,2065,2069,B-Estructura_Corporal
2811,ES100519.xml,tejido celular subcutáneo,2075,2100,B-Estructura_Corporal
2812,ES100519.xml,abdomen agudo,2239,2252,B-Estructura_Corporal
2813,ES100519.xml,necrosis,2325,2333,B-Grp_Enfermedad
2814,ES100519.xml,colon sigmoide,2340,2354,B-Estructura_Corporal
2817,ES100519.xml,miembro inferior izquierdo,2549,2575,B-Estructura_Corporal
2818,ES100519.xml,miembro inferior izquierdo,2712,2738,B-Estructura_Corporal
2819,ES100519.xml,desbridamiento,2832,2846,B-Grp_Enfermedad
2820,ES100519.xml,antibiótico,2927,2938,B-Grp_Medicamento
2821,ES100519.xml,piperacilina-tazobactam,2959,2982,B-Grp_Medicamento
2822,ES100519.xml,vancomicina,3031,3042,B-Grp_Medicamento
2823,ES100519.xml,imipenem,3045,3053,B-Grp_Medicamento
2824,ES100519.xml,abdomen,3100,3107,B-Estructura_Corporal
2825,ES100519.xml,agudo,3108,3113,B-Grp_Enfermedad
2826,ES100519.xml,tejido,3157,3163,B-Estructura_Corporal
2827,ES100519.xml,Clostridium species,3239,3258,B-Grp_Enfermedad
2829,ES100284.xml,corticoides,225,236,B-Grp_Medicamento
2833,ES100284.xml,rodillas,427,435,B-Estructura_Corporal
2835,ES100284.xml,cabezas femorales,507,524,B-Estructura_Corporal
2836,ES100284.xml,cadera,554,560,B-Estructura_Corporal
2837,ES100284.xml,rodilla izquierda,617,634,B-Estructura_Corporal
2839,ES100284.xml,vitamina D,878,888,B-Grp_Medicamento
2843,ES100284.xml,columna lumbar,984,998,B-Estructura_Corporal
2845,ES100284.xml,cuello femoral,1035,1049,B-Estructura_Corporal
2846,ES100284.xml,grado II,1128,1136,B-Calificador
2847,ES100284.xml,ambas cabezas femorales,1140,1163,B-Estructura_Corporal
2848,ES100284.xml,rodillas,1206,1214,B-Estructura_Corporal
2850,ES100284.xml,cóndilo femoral,1258,1273,B-Estructura_Corporal
2851,ES100284.xml,rodilla izquierda,1288,1305,B-Estructura_Corporal
2853,ES100284.xml,articular,1343,1352,B-Estructura_Corporal
2855,ES100284.xml,necrosis,1411,1419,B-Grp_Enfermedad
2856,ES100284.xml,ambas cabezas femorales,1423,1446,B-Estructura_Corporal
2857,ES100284.xml,rodillas,1458,1466,B-Estructura_Corporal
2858,ES100284.xml,femoral,1503,1510,B-Estructura_Corporal
2859,ES100284.xml,cadera derecha,1617,1631,B-Estructura_Corporal
2860,ES100284.xml,alendronato,1664,1675,B-Grp_Medicamento
2861,ES100284.xml,vitamina D,1702,1712,B-Grp_Medicamento
2864,ES100284.xml,articulaciones afectadas,1807,1831,B-Estructura_Corporal
